term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	~R	+I	-O	+U	-D	Role or Phase (Anti-rigid)	"rigidity: ]
The term 'LivingBeing' refers to any entity that exhibits biological processes such as growth, metabolism, and response to stimuli. This property is not essential to the identity of the underlying entity; a living being can exist without being a living being (e.g., a rock or a non-living organism), and it can cease being a living being (e.g., upon death). Since every instance of 'LivingBeing' is an entity that could potentially exist without this property, it is classified as Anti-Rigid. | identity: ]
The term 'LivingBeing' is a general category that includes all entities that exhibit biological processes and functions. It carries an identity condition because its instances are discrete, identifiable, and re-identifiable entities that maintain their identity through time due to their biological continuity. | own_identity: ]
The term 'LivingBeing' is a broad category that encompasses various types of entities that exhibit life processes. While it carries an identity condition (+I), it does not typically supply its own global identity condition. Instead, identity is usually inherited from the underlying substantial entity (such as a Person, Animal, or Plant) that falls under the LivingBeing category. In ontological modeling, 'LivingBeing' is often viewed as a superordinate category that does not establish a new way of identifying individuals. | unity: ]
A Living Being is a biological organism that exhibits a high degree of organization and integration. Its parts are functionally interconnected and work together to maintain the organism's existence. The unity of a Living Being is based on its biological structure and the processes that sustain it, making it an intrinsic whole. | dependence: ]
The term 'LivingBeing' refers to a broad category of entities characterized by the ability to maintain homeostasis, grow, reproduce, and respond to stimuli. While a LivingBeing requires an environment to survive, it does not have a specific ontological dependence on another individual entity for its identity or existence in the way a role (like 'Student') depends on an institution. It is an independent substance with inherent properties and capabilities."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	~R	+I	-O	+U	+D	Role (Anti-rigid, dependent)	"rigidity: ]
The term 'SocialEntity' refers to any entity that interacts with other entities in a social context. This could include individuals, organizations, or even software systems. Being a social entity is not an inherent property of an entity; it is a role that an entity can play. An entity can exist without being a social entity, and it can cease being a social entity while still remaining the same entity. Since every instance of 'SocialEntity' is an entity that could potentially exist without this property, it is classified as Anti-Rigid. | identity: ]
The term 'SocialEntity' is a broad category that encompasses various types of entities, such as individuals, organizations, and groups, that exist and interact within social contexts. While the specific identity conditions for each subtype may vary, SocialEntity as a whole carries an identity condition because it refers to discrete, identifiable, and re-identifiable entities that can be distinguished from one another within social structures. | own_identity: ]
The term 'SocialEntity' is a broad category that encompasses various types of entities, such as individuals, organizations, and groups, that exist and interact within a social context. While it carries an identity condition (+I), it does not typically supply its own global identity condition. Instead, identity is usually inherited from the specific type of social entity, such as 'Person' or 'Organization'. SocialEntity is often considered a superclass or a role that provides a common framework for understanding the identity and behavior of various social entities. | unity: ]
A SocialEntity is a collective or group of individuals that interact and form a cohesive unit. The parts of a SocialEntity (individuals) are interconnected through social relationships, creating a functional and integrated whole. The unity of a SocialEntity is derived from the interdependence of its members and the shared goals or values that bind them together. | dependence: ]
The term 'SocialEntity' refers to an entity that exists within a social context and interacts with other entities. SocialEntities can be defined by their relationships and roles within a social structure. Ontologically, their existence and identity are intrinsically linked to the social relationships they hold."	
Location	http://example.org/guarino-messy#Location	~R	-I	-O	~U	+D	Role (Anti-rigid, dependent)	"rigidity: ]
The term 'Location' refers to a place or position in space or time. An entity can occupy multiple locations at different times or in different possible worlds, and it can also change locations. Since an instance of 'Location' is not essential to all its instances in all possible worlds, it is classified as Anti-Rigid. | identity: ]
The term 'Location' refers to a place or position in space or time. It does not carry an identity condition because it is not a discrete, identifiable, and re-identifiable entity. Instead, it is a property or a relationship that can be associated with various entities, such as physical objects or events. | own_identity: ]
The term 'Location' does not carry an identity condition (+I) because it is an abstract concept that does not have a distinct identity of its own. Instead, it is used to describe the position or spatial attributes of other entities. Identity conditions for locations are typically derived from the entities that occupy or are associated with them. | unity: ]
Location is an abstract concept representing a position or a region in space. It does not possess an intrinsic unity as it does not have a clear mereological structure or integrated parts. Instead, it is a property that can be associated with various entities, such as a point, a region, or an object. | dependence: ]
The term 'Location' refers to a place or position in space where an entity or event occurs. Ontologically, a location is not an entity in its own right but rather a concept used to describe the context in which other entities exist. It does not have a capacity for agency or existence independent of the entities and events that occur within it."	
Fruit	http://example.org/guarino-messy#Fruit	+R	-I	-O	+U	-D	Attribution or Quality	"rigidity: ]
The term 'Fruit' is a general category of food derived from the seed-bearing structures of plants. Fruits are often sweet and fleshy, but this is not always the case. Regardless of their specific characteristics, all fruits share the common property of being the matured ovary of a flowering plant. This property is essential to all instances of fruit, as they cannot exist without being the matured ovary of a plant. Therefore, the property of being a 'Fruit' is Rigid. | identity: ]
The term 'Fruit' is a general category of food that comes from specific plants and is typically sweet and edible. While it does not carry an identity condition in the same way as a biological species or a discrete physical object, it can still be used to identify and distinguish different types of food. Fruits are often defined by their botanical characteristics, such as seeds and a sweet taste, and can be used to identify specific instances. However, the identity of a fruit instance is not based on spatio-temporal continuity or physical characteristics alone, but rather on its botanical definition. Therefore, while 'Fruit' does not carry an identity condition in the same way as 'Agent' or 'Butterfly', it can still be used to identify and distinguish different instances. | own_identity: ]
The term 'Fruit' is a general category that does not carry an identity condition (+I) of its own. Instead, it is used to classify various types of organisms or their edible parts based on shared characteristics. The identity conditions for specific types of fruit (e.g., Apple, Banana, or Orange) are inherited from their respective subclasses. | unity: ]
Fruit is a biological category that encompasses the edible part of a plant that typically contains seeds. Instances of Fruit are intrinsic wholes with a clear principle of unity, as their parts are functionally and physically interconnected. The seeds, for example, are essential for the plant's reproduction, while the fruit's sweetness and attractive color serve to attract animals for dispersal. | dependence: ]
The term 'Fruit' refers to a type of food produced from the seed-bearing structures of flowering plants. Ontologically, fruit is a natural object that can exist independently of other specific entities. While it may depend on certain environmental conditions to grow and ripen, it does not have an intrinsic dependence on another entity for its identity or existence."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	-O	+U	-D	Sortal (Rigid, carries identity)	"rigidity: ]
The term 'Vertebrate' refers to an animal having a backbone or spinal column. This property is essential to all instances of the term, as every vertebrate organism must possess a vertebral column to be classified as such. Therefore, it is a Rigid property. | identity: ]
The term 'Vertebrate' refers to a biological class of organisms characterized by the presence of a backbone or vertebral column. As a biological taxon, it carries an identity condition based on a shared set of characteristics and evolutionary history. This allows for individual vertebrates to be uniquely identified, distinguished from one another, and tracked as the same individual throughout their life cycle. | own_identity: ]
The term 'Vertebrate' is a biological taxonomic group that represents a collection of organisms sharing a common ancestor and a set of defining characteristics, such as a backbone and a bony skeleton. As a taxonomic category, it carries an identity condition (+I) because it defines a specific set of entities that can be distinguished from others. However, it does not supply its own global identity condition, as the identity of individual vertebrates is inherited from the more specific taxonomic categories (e.g., 'Mammal', 'Bird', 'Reptile') or the fundamental biological category of 'Organism'. | unity: ]
A Vertebrate is a type of multicellular organism with a backbone and a notochord. It is a biological entity with a clear principle of unity, as its parts are functionally and physically interconnected. The presence of a central nervous system and a skeletal system further emphasizes the integrated nature of a Vertebrate, making it an intrinsic whole. | dependence: ]
The term 'Vertebrate' refers to a type of animal that possesses a backbone or vertebral column. Ontologically, a vertebrate is a biological organism with a complex structure and a specific set of functions. While a vertebrate requires an environment to survive, it does not have a specific ontological dependence on another individual entity for its identity or existence in the way a 'Student' depends on a 'School'. It is an independent biological category."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	~R	+I	-O	+U	-D (during the caterpillar stage)	Role or Phase (Anti-rigid)	"rigidity: ]
The term 'Caterpillar' refers to the larval stage of certain insects, including butterflies. During this stage, the organism undergoes significant growth and transformation, preparing it for the next phase in its life cycle. The property of being a 'Caterpillar' is not essential to the identity of the underlying entity; an organism can exist without being a caterpillar (e.g., as an egg or an adult), and it ceases to be a caterpillar upon entering the next phase. Since every instance of 'Caterpillar' is an entity that could potentially exist without this property, it is classified as Anti-Rigid. | identity: ]
The term 'Caterpillar' refers to a specific stage in the life cycle of an insect, which is a biological organism. It carries a principled identity condition based on biological continuity and developmental stages. This allows for individual caterpillars to be uniquely identified, distinguished from one another, and tracked as the same individual throughout its transformation into a butterfly. | own_identity: ]
The term 'Caterpillar' refers to a specific life stage of an insect. It carries an identity condition (+I) because it is a physical object, but it does not supply its own global identity condition. Instead, the identity of a caterpillar is inherited from the underlying substantial entity (such as a Butterfly or a specific Insect species) that is in the caterpillar stage. | unity: ]
A Caterpillar is a biological organism that undergoes metamorphosis to become a Butterfly. It is an intrinsic whole with a clear mereological structure, as its parts (head, thorax, abdomen, legs) are functionally and physically interconnected. The unity of a Caterpillar is not affected by its developmental stage or its future transformation into a Butterfly. | dependence: ]
The term 'Caterpillar' refers to the larval stage of a butterfly. Ontologically, a caterpillar is a biological organism that is considered a physical object. While it requires an environment to survive, it does not have a specific ontological dependence on another individual entity for its identity or existence in the way a 'Student' depends on a 'School'. It is an independent substance during its caterpillar stage, but it will later depend on other entities (like a pupa or a chrysalis) during its metamorphosis into a butterfly."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal (Rigid, supplies identity)	"rigidity: ]
The term 'Person' refers to a type of entity that is characterized by having certain properties, such as being a living organism, having a mind, and being capable of rational and social behavior. Being a person is an essential property, as anything that is a person necessarily has these properties. Therefore, the property of being a 'Person' is Rigid. | identity: ]
The term 'Person' refers to a living organism that possesses reason, consciousness, and self-awareness, or a human being. It carries a principled identity condition based on biological and spatio-temporal continuity. This allows for individual persons to be uniquely identified, distinguished from one another, and tracked as the same individual throughout their life. | own_identity: ]
The term 'Person' refers to a living organism that possesses reason, consciousness, and self-awareness. It provides a specific, global identity condition (IC) for its instances, allowing us to distinguish one person from another and track their persistence over time. Since it carries identity (+I) and is the source of that identity condition rather than inheriting it from a more general sortal like 'LivingThing' or 'Organism' in a way that those parents exhaust the identity, it is considered to supply its own IC. | unity: ]
A Person is a biological organism characterized by a high level of integration and organization. The various parts of a person (organs, tissues, cells) are functionally and physically interconnected, forming a cohesive whole. The unity of a person is based on the principle of organization and integration of its parts, making it a clear example of a unifying whole. | dependence: ]
The term 'Person' refers to a living organism that possesses certain capacities such as reason, consciousness, and self-awareness. Ontologically, a person is considered an independent entity, as it can exist and function on its own, without relying on any specific other entity for its identity or existence."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	~R	+I	-O	+U	+D	Role (Anti-rigid, dependent)	"rigidity: ]
The term 'LegalAgent' refers to an entity (such as a person, organization, or software) that is authorized to act on behalf of another in legal matters. Being a legal agent is not an inherent property of the underlying entity; it is a role that can be assumed or relinquished. For example, a person can act as a legal agent for another person or organization, and they can cease being a legal agent while still remaining the same individual. Since every instance of 'LegalAgent' is an entity that could potentially exist without this property, it is classified as Anti-Rigid. | identity: ]
The term 'LegalAgent' refers to an entity (human or organization) that is recognized by law as having certain rights and obligations. It carries an identity condition because its instances must be discrete, identifiable, and re-identifiable entities that can be held accountable for legal actions and transactions. | own_identity: ]
The term 'LegalAgent' refers to an entity that can act in a legal capacity, such as a person or an organization. While it carries an identity condition (+I), it typically does not supply its own global identity condition. Instead, identity is usually inherited from the underlying substantial entity (such as a Person or Organization) that is performing the legal agency. In ontological modeling, 'LegalAgent' is often viewed as a role or a phased sortal rather than a foundational category that establishes a new way of identifying individuals. | unity: ]
A LegalAgent is an artificial entity that acts within a legal system, representing clients or organizations in various legal proceedings. It is characterized by a functionally integrated structure, as it possesses internal mechanisms that enable it to understand and apply legal rules, communicate with other agents, and represent its clients effectively. The unity of a LegalAgent is derived from its ability to act as a singular, cohesive entity within the legal domain, making it a unifying whole. | dependence: ]
The term 'LegalAgent' refers to an entity that acts on behalf of another entity within a legal context. Ontologically, a LegalAgent cannot exist without the principal entity it represents, as its identity and existence are defined by this representational relationship."	
Entity	http://example.org/guarino-messy#Entity	+R	+I	-O	+U	-D	Sortal (Rigid, carries identity)	"rigidity: ]
The term 'Entity' is a general concept that refers to anything that has an existence or identity. It is a fundamental concept that underlies all other concepts and is not contingent on any specific property or context. Being an entity is essential to all instances, as anything that exists is, by definition, an entity. Therefore, the property of being an 'Entity' is Rigid. | identity: ]
The term 'Entity' is a general concept that refers to anything that exists or can be treated as a unit. While it is a broad category, it inherently carries an identity condition because instances of entities must be discrete, identifiable, and re-identifiable units. This allows for individual entities to be distinguished from one another and tracked as the same unit throughout different contexts. | own_identity: ]
The term 'Entity' is a general concept that refers to anything that has an identity. It is a foundational category in ontology and carries an identity condition (+I). However, it does not supply its own identity condition as it is too abstract and encompassing to define a new way of identifying individuals. Instead, identity is determined by the specific types of entities (e.g., Person, Apple, or Butterfly) that instantiate the Entity class. | unity: ]
An Entity is a broad concept that can encompass various types of objects, including physical, abstract, or conceptual entities. Regardless of their nature, entities are considered unifying wholes because they have a clear boundary that distinguishes them from their environment and a well-defined internal structure. The parts of an entity are interconnected and function together to maintain the integrity of the whole. | dependence: ]
The term 'Entity' is a general concept used to refer to anything that exists or can be considered as a unit in a given context. It is a fundamental concept in ontology and can encompass various types of entities, such as physical objects, biological organisms, abstract concepts, and social constructs. Entities do not necessarily depend on other specific entities for their identity or existence, as they can exist independently."	
Organization	http://example.org/guarino-messy#Organization	+R	+I	-O	+U	+D	Sortal (Rigid, carries identity)	"rigidity: ]
The term 'Organization' refers to a structured group of individuals or entities that work together to achieve a common goal. While the existence of an organization depends on the presence of its members, the property of being an organization itself is not contingent. An organization can continue to exist even if some of its members leave or are replaced. Therefore, the property of being an organization is considered Rigid. | identity: ]
The term 'Organization' refers to a social entity that has a distinct structure and purpose, consisting of multiple agents (people, departments, etc.) working together to achieve common goals. Organizations carry an identity condition because they are discrete, identifiable, and re-identifiable entities with a unique mission, culture, and history. This allows for organizations to be distinguished from one another and tracked as the same entity over time, even as their membership and structure change. | own_identity: ]
The term 'Organization' refers to a structured group of individuals or entities that work together to achieve a common goal. While it carries an identity condition (+I), it typically does not supply its own global identity condition. Instead, identity is usually inherited from the underlying substantial entities (such as Persons or other Organizations) that make up the organization. In ontological modeling, 'Organization' is often viewed as a collective entity rather than a foundational category that establishes a new way of identifying individuals. | unity: ]
An Organization is a social construct that consists of a group of individuals or entities that work together to achieve a common goal. The unity of an Organization arises from the interdependence of its parts, which are the members and their roles. The organization as a whole is more than just the sum of its parts, as it possesses emergent properties and functions that cannot be attributed to any single member. | dependence: ]
An Organization is a social entity that is composed of multiple interrelated parts or agents. It is defined by its structure, goals, and the roles of its members. Ontologically, an organization cannot exist without the interconnected relationships between its parts and the functions they perform. Therefore, an organization is a dependent entity."	
