term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	+O	+U	-D	Sortal (Natural Kind)	"""LivingBeing"" refers to a general category that encompasses all forms of life, which may include plants, animals, fungi, and microorganisms. As a broad category, it is essential to all instances of living organisms in all possible worlds, indicating that it is rigid (+R). It carries its own identity condition since something's being a living being is essential to its existence (+I). Furthermore, as a biological category, it supplies its own unique identity criteria based on the characteristics that define life (+O). Living beings are generally viewed as unified wholes (+U) and can exist independently, although they may depend on certain conditions (like resources) to survive (-D)."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	-R	+I	-O	+U	+D	Role	"""SocialEntity"" refers to entities that exist within social contexts, such as individuals, groups, organizations, or institutions. This term is non-rigid (-R) because an entity can be classified as a social entity in some contexts but not in others (e.g., a person may be a social entity when interacting with others, but not when isolated). It carries an identity condition (+I) derived from its instances, as it relies on the identity of the individuals or groups that form it. However, it does not supply its own unique global identity condition (-O). Social entities can represent unifying groups but may also depend on interactions; thus, they are considered intrinsic wholes (+U). Social entities often depend on relationships and social structures for their existence (+D)."	
Location	http://example.org/guarino-messy#Location	-R	+I	-O	+U	-D	Role	"""Location"" refers to a spatial property that denotes a position or place. It is not essential for a specific entity to maintain the same location across all possible worlds - locations can change (e.g., objects can be moved). This suggests a non-rigid classification (-R). While ""Location"" carries an identity in terms of being a point or area in space (+I), it does not supply its own identity condition (-O) because it is definitive based on external coordinates or contexts. Locations can be viewed as unified entities in that they refer to distinct spaces (+U). In most contexts, locations can exist independently without the need for another dependent context (-D)."	
Fruit	http://example.org/guarino-messy#Fruit	-R	+I	-O	+U	-D	Sortal (Category)	"""Fruit"" refers to a category of biological entities that develop from flowering plants and contain seeds, representing a particular stage in the plant's growth and reproduction cycle. As a general category, ""Fruit"" does not carry identity conditions of its own that are distinct from its instances (like apples, oranges, etc.); thus, it does not have a rigid definition beyond the general concept of fruiting plants. It can be seen as non-rigid (-R), as what qualifies as fruit can vary with context and classification systems. However, it inherits its identity from the specific instances categorized as fruit (+I) and does not supply its own unique identity condition (-O). Fruits are typically understood as wholes (+U), being functional and coherent organisms in their own right. They remain independent (-D), in the sense that fruits are complete entities that do not rely on any other entities for their existence."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	+O	+U	-D	Sortal (Natural Kind)	"""Vertebrate"" refers to a biological category that encompasses all animals with a backbone, including mammals, birds, reptiles, amphibians, and fish. As a natural kind, vertebrates are classified based on essential characteristics that define their identity across all possible worlds. This results in vertebrates being considered a rigid category (+R). The term ""vertebrate"" carries an identity condition as it designates specific biological characteristics that used to classify animals (+I). It supplies its own identity condition (+O) based on anatomical features. Instances of vertebrates are unified entities with intrinsic biological wholes (+U). Although vertebrates belong to a larger biological classification system, they are generally independent entities that can exist without the presence of other vertebrates (-D)."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	+R	+I	+O	+U	-D	Sortal (Natural Kind)	"""Caterpillar"" refers to the larval stage of butterflies and moths, which is a specific developmental phase in the life cycle of these insects. As a biological entity, a caterpillar is defined by essential characteristics that make it a caterpillar in all possible worlds where it exists. It carries an identity condition based on its developmental stage and species. The caterpillar supplies its own identity criteria as it is a distinct phase of the organism's life cycle (+I, +O). Instances of caterpillars are unified wholes as they function as single organisms during their larval life (+U). Additionally, caterpillars are independent entities, able to exist as larval forms without needing other entities to exist (-D)."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	+D	Sortal	"""Person"" is a sortal term that refers to human beings as distinct entities with identity criteria, such as legal, social, and biological attributes across all possible worlds. It is a rigid term (+R) because a person is essential to its instantiation and cannot be otherwise in any context where it exists. The property carries a clear identity condition (+I) based on individual specifics (like name, age, etc.). A person supplies its own global identity condition (+O), meaning each person has an established individual identity. Instances of persons are unifying (+U) as they possess intrinsic wholeness. Finally, a person is dependent (+D) in social contexts (e.g., requiring family, society, etc.) for its recognition or roles, but can exist alone in an ontological sense."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	-R	+I	-O	+U	-D	Role	"""LegalAgent"" refers to an entity that has the capacity to act within a legal framework, such as individuals, organizations, or entities that can enter into contracts or participate in legal proceedings. This term is non-rigid (-R) because the capacity to act legally can be context-dependent; not all entities are always considered legal agents in every situation. It does carry an identity condition (+I) as a legal agent can be identified by specific legal rights and obligations. However, it does not supply its own unique identity condition (-O) since its identity is derived from its role within the legal system. Legal agents are typically unified entities (+U), as they represent complete legal entities or organizations. They are generally independent (-D) because legal agents can exist without reliance on other specific entities to maintain their status as legal actors."	
Entity	http://example.org/guarino-messy#Entity	-R	+I	-O	+U	-D	Mixin	"""Entity"" refers to a broad category that encompasses anything that exists or has being, including physical objects, abstract concepts, and more. As such, it is considered a non-rigid term (-R) since not all instances of entities in all possible worlds might maintain their specific identities (e.g., a fleeting thought is an entity but is not permanent). It carries an identity condition (+I) applicable to all instances, but it does not provide its own unique identity condition (-O) as it relies on the specific type of entity to define identity. Instances can be seen as unifying wholes (+U), but being an entity does not necessitate dependence on other entities to exist (-D), making it an independent classification."	
Organization	http://example.org/guarino-messy#Organization	-R	+I	-O	+U	-D	Role	"""Organization"" refers to a collective of individuals that work together for a common purpose. It is a non-rigid entity since the same organization can change in membership and functionality over time. However, the property carries identity conditions based on its members and structure, thus fulfilling the criteria for identity (+I). An organization does not supply its own global identity condition (-O) because its identity is derived from its components and their relationships. Instances of organizations are considered unified wholes (+U). Organizations exist independently (-D) as they can function without the presence of specific individuals, although they are composed of people."	
Agent	http://example.org/guarino-messy#Agent	-R	+I	-O	+U	-D	Role	"""Agent"" refers to entities that have the capacity to act or perform actions. This term signifies a role that is not essential to the entity itself, as something can be an agent in some contexts and not in others. This suggests that ""Agent"" is non-rigid (-R). The term carries an identity condition since agents can be identified through their capacities (e.g., human agents, software agents), which indicates that it carries identity (+I). However, it does not supply its own unique identity condition (-O) because it derives its identity from specific instances that fulfill the role of an agent. Instances of agents are typically unified wholes (+U), and agents can exist independently without requiring other entities to define their existence (-D)."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal (Natural Kind)	"""Apple"" refers to a type of fruit, specifically the edible fruit produced by the apple tree (Malus domestica). As a natural kind, an apple is a rigid entity, meaning it retains its essential properties across all possible worlds where it exists. It carries a clear identity condition that defines what constitutes an apple (+I). Apples supply their own identity condition based on their biological and morphological characteristics (+O). Each apple is considered a unified whole, maintaining integrity as an individual entity (+U). Moreover, apples are independent entities that can exist alone and do not depend on other entities for their existence (-D)."	
