term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	+O	+U	-D	Sortal	'LivingBeing' is a rigid property because if an entity is a living being, it is essentially a living being in all possible worlds where it exists (it cannot cease to be a living being without ceasing to exist as that entity). It carries an identity condition (+I) and supplies its own global identity condition (+O), allowing us to distinguish one living being from another and re-identify them over time. Living beings exhibit unity (+U) because they are intrinsic wholes with a functional/organic structure. However, the existence of some living beings might depend on others (e.g., a parasite depends on its host), but generally, a living being can exist independently (-D).	
SocialEntity	http://example.org/guarino-messy#SocialEntity	-R	-I	-O	-U	+D	Non-Sortal/Mixin	'SocialEntity' is a non-rigid property (-R) because entities can become part of or cease to be part of a social entity without changing their fundamental nature (e.g., a person joining or leaving a club). It does not inherently carry an identity condition (-I) since social entities often derive their identity from the collective identity of their members or from an external definition. It does not supply its own identity condition (-O), as its identity depends on the context or the entities it comprises. Social entities can exhibit unity (-U) in the sense that they are often considered as wholes, but this unity is not intrinsic to the nature of the entities themselves. They are dependent (+D) on the existence of their constituent members or the social structure that defines them.	
Location	http://example.org/guarino-messy#Location	-R	+I	-O	-U	-D	Sortal/Category	'Location' is a non-rigid property (-R) because a location can change its characteristics (e.g., geographic boundaries, political status) without ceasing to be a location. It carries an identity condition (+I) since we can identify and distinguish one location from another. However, it typically does not supply its own unique identity condition independent of its characteristics or the entities it relates to (-O). Locations can be seen as unifying (-U) in the sense that they define a space, but this unity is not intrinsic to the location itself; rather, it's about the relation of things within that space. Locations are also independent (-D) as their existence does not depend on a specific entity.	
Fruit	http://example.org/guarino-messy#Fruit	+R	+I	-O	+U	-D	Sortal	'Fruit' is a rigid property (+R) because if something is a fruit, it is essentially a fruit in all possible worlds where it exists, maintaining its fundamental characteristics that define it as such. It carries an identity condition (+I) since we can differentiate fruits from one another and track them over time. However, 'Fruit' itself is a general category, and its instances (like apples, bananas) supply their own specific identity conditions, so 'Fruit' does not supply a unique identity condition for all its instances (-O). Fruits are also considered wholes (+U), as they are discrete entities. Lastly, fruits are independent (-D) as their existence does not depend on another specific entity.	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	-O	+U	-D	Sortal	Vertebrate is a rigid property because if an entity is a vertebrate, it is essentially a vertebrate in all possible worlds where it exists (it cannot cease to be a vertebrate without ceasing to exist as that biological entity). It carries identity (+I) but typically inherits its identity conditions from a more general sortal like 'Animal' or 'Living Being' rather than supplying its own unique identity condition. It possesses Unity (+U) because vertebrates are discrete biological individuals (wholes). It is independent (-D) as its existence does not intrinsically depend on the existence of another specific individual (unlike a role or a part).	
Caterpillar	http://example.org/guarino-messy#Caterpillar	~R	+I	-O	+U	+D	Phase	'Caterpillar' is a phase or stage in the life cycle of a butterfly or moth, which means it is anti-rigid (~R) because being a caterpillar is not essential to the entity's existence across all possible worlds (it will metamorphose into a pupa and then an adult). It carries an identity condition (+I) as we can identify and distinguish caterpillars, but this identity is not unique to the caterpillar phase and is part of the larger identity of the organism. It does not supply its own identity condition (-O) separate from the organism it is a part of. A caterpillar exhibits unity (+U) as it is a whole organism at its stage of development. However, its existence is dependent (+D) on the organism it is a part of, as it will transform into the next stages of the butterfly or moth's life cycle.	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal	The term 'Person' refers to a human being, and as such, it is a rigid designation because something is either a person or not, and this property does not change over time or across different possible worlds. It carries an identity condition, meaning that we can identify and re-identify individuals as the same person over time, which also implies that it supplies its own identity condition. A person is considered a unified whole, with all parts contributing to the functioning of the individual. Lastly, a person's existence is independent of other specific entities, although they may depend on others for survival or well-being in a general sense.	
LegalAgent	http://example.org/guarino-messy#LegalAgent	~R	+I	-O	-U	+D	Role	'LegalAgent' is a role that entities (such as persons, organizations, or governments) can play in certain contexts, particularly in legal and contractual matters. It is anti-rigid (~R) because an entity can take on or cease to be a legal agent without changing its fundamental nature. It does not supply its own identity condition (-O) but may carry identity conditions from the entities that can fulfill this role (+I). It is non-unifying (-U) since the role itself does not constitute an intrinsic whole but is a function or capacity attributed to entities. Lastly, it is dependent (+D) because for something to be a legal agent, it must be in relation to a legal system or framework.	
Entity	http://example.org/guarino-messy#Entity	+R	+I	-O	+U	-D	Category	The term 'Entity' is a very general concept that can refer to anything that exists, whether concrete or abstract. Given its broad nature, it's challenging to assign specific meta-properties without more context. However, considering it as a top-level category, 'Entity' would be rigid (+R) because if something is an entity, it is essentially an entity. It carries an identity condition (+I) in a broad sense, as entities can be distinguished, but whether it supplies its own identity condition (-O) is debatable due to its abstract and general nature. For unity, entities can be considered unifying (+U) as they represent wholes, though this can vary widely depending on the type of entity. Lastly, entities are generally independent (-D), as their existence is not necessarily conditional on another specific entity.	
Organization	http://example.org/guarino-messy#Organization	-R	+I	-O	+U	+D	Social Object/Institution	An 'Organization' is a complex entity that can change its members, structure, or purpose without ceasing to be the same organization, suggesting it is non-rigid (-R). It carries an identity condition (+I) because we can identify and distinguish one organization from another. However, the identity condition of an organization is often supplied by its founding documents, mission, or legal status, rather than any intrinsic property of the organization itself, suggesting it does not supply its own identity condition (-O). Organizations exhibit a form of unity (+U) in that they are considered single entities despite being composed of many parts (members, departments, etc.). They can be dependent (+D) on their members or on other organizations for their existence and function, but this is not universally true for all types of organizations.	
Agent	http://example.org/guarino-messy#Agent	~R	-I	-O	+U	+D	Role	The term 'Agent' refers to an entity capable of action. This property is non-rigid (~R) because being an agent is not an essential property of an entity; entities can acquire or lose agency under different conditions. It does not carry an identity condition (-I) since agency can be attributed to various entities without providing a unique identification of them. Agents do not supply their own identity conditions (-O). As for unity, agents can be considered unifying (+U) in the sense that they are entities capable of unified action, but this depends on the context. Agents are often dependent (+D) on other entities or conditions to exert their agency.	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal	'Apple' is a rigid property (+R) because if an entity is an apple, it cannot cease to be an apple without ceasing to exist (it is essential to all its instances). It carries an identity condition (+I) that allows us to distinguish one apple from another and re-identify them over time. Typically, 'Apple' supplies its own identity condition (+O), making it a sortal. It exhibits unity (+U) because an apple is considered an intrinsic whole with a functional/organic structure. Finally, it is independent (-D) as it does not require the existence of another specific entity to exist.	
