term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	+O	+U	-D	Sortal	"]
'LivingBeing' is a sortal term that refers to any entity that exhibits signs of life, such as metabolism, growth, responsiveness to stimuli, and reproduction. It is a rigid property as instances of 'LivingBeing' maintain their identity throughout their existence, and they do not lose their defining characteristics. They carry their own identity conditions and are unifying as they refer to a specific type of entity. They are also independent as they can exist on their own."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	-R	+I	-O	+U	-D	Role/Sortal	"]
'SocialEntity' is a broad category of entities that interact with each other in a social context. It is a role or a sortal that can be applied to various types of entities, such as individuals, organizations, or even abstract entities. Since it is a general category that can be applied to different types of entities, it is non-rigid (-R). It carries identity (+I) as it refers to a specific type or category of entities, but it does not supply its own identity conditions (+O), as it relies on the identity conditions of the specific entities it is applied to. Social entities can be considered unifying (+U) as they refer to a group or collection of entities that share common characteristics or functions. They are dependent (-D) as their existence and behavior are often influenced by the presence and actions of other social entities."	
Location	http://example.org/guarino-messy#Location	-R	-I	-O	+U	-D	Role	"]
'Location' is a property that denotes a place or position in space. It is non-rigid (-R) as the same location can be occupied by different entities at different times. It does not carry its own identity conditions (+I) as it is a relational property that depends on the entities located there. It is unifying (+U) as it refers to a specific place or position, and it is dependent (-D) as its existence depends on the entities located there."	
Fruit	http://example.org/guarino-messy#Fruit	+R	+I	-O	+U	-D	Sortal	"]
'Fruit' is a sortal term that refers to the edible part of a plant that typically contains seeds. It is a rigid property as the definition of 'fruit' does not change based on external factors. It carries identity as each fruit instance has its distinct identity conditions. It does not supply its own identity conditions as it inherits them from the specific fruit types (e.g., apple, banana, etc.). It is unifying as it refers to a discrete physical object and is independent as its existence doesn't necessitate another specific entity."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	-O	+U	-D	Sortal	"]
'Vertebrate' is a sortal term that refers to an animal having a backbone. It is a rigid property as the presence or absence of a backbone is an essential feature for an entity to be classified as a vertebrate. It carries identity as it provides a necessary and sufficient condition for an entity to be a vertebrate. It does not supply its own identity conditions as it inherits them from the more general sortal 'Animal'. It is unifying as instances of 'Vertebrate' form a coherent and distinct category. It is independent as the existence of a vertebrate does not depend on another specific entity."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	-R	+I	-O	-U	+D	Role	"]
'Caterpillar' is a term used to describe the larval stage of an insect's life cycle. Following the Guarino and Welty framework, since an entity (the organism) can be a caterpillar at one time and not another, the property is non-rigid (-R). It carries identity (+I) as it refers to a specific stage in the organism's life cycle, but it does not supply its own identity conditions (+O), as it inherits them from the organism as a whole. It is non-unifying (-U) as it does not necessarily refer to a whole entity, and it is dependent (+D) as the existence of a caterpillar is intrinsically tied to the existence of a specific organism."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal	"]
'Person' is a sortal term that refers to an entity with biological and psychological features characteristic of human beings. It is a rigid property as the identity conditions for being a person do not change over time. A person carries its own identity conditions and supplies them, as each person is distinct from others. It is unifying as instances are intrinsic wholes, and independent as each person can exist alone."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	+R	+I	-O	+U	-D	Role	"]
'LegalAgent' refers to an entity that is subject to or capable of entering into a legal relationship or contract. This term is a Role, as it describes a function or position that an entity can occupy. It is Rigid (+R), as the concept of a legal agent remains the same regardless of the specific entities that occupy this role. It carries Identity (+I) as it is a distinct concept from other roles or entities. It does not supply its own Identity Conditions (+O), as it relies on the identity of the entities that occupy this role. It is Unifying (+U), as it refers to a specific function or position that entities can occupy. It is Independent (-D), as the existence of a legal agent does not depend on another specific entity."	
Entity	http://example.org/guarino-messy#Entity	-R	+I	-O	+U	-D	Sortal	"]
'Entity' is a general term used to refer to anything that exists or can be conceived of as having identity. It is a sortal term that can apply to a wide range of things, from physical objects to abstract concepts. Since it is a general term, it is not rigid as instances of entities can belong to different categories. It carries identity as it is used to refer to individual things, but it does not supply its own identity conditions as it is a superordinate term that can be applied to various subkinds of entities. It is unifying as it refers to a discrete entity or concept, and it is independent as its existence does not depend on another specific entity."	
Organization	http://example.org/guarino-messy#Organization	+R	+I	+O	+U	-D	Sortal	"]
'Organization' is a sortal term that refers to a structured group of entities. It is Rigid (+R) as the meaning of an organization remains constant over time, and it carries its own Identity Conditions (+I) and Identity (+O), as an organization is defined by its members and structure. Organizations can be Unifying (+U) as they represent a collective whole, but they can also be Independent (-D) as they can exist without being part of another organization."	
Agent	http://example.org/guarino-messy#Agent	-R	+I	+O	+U	-D	Role	"]
The term 'Agent' refers to an entity that performs an action or exerts power. In ontological terms, it is a role that an entity can play. Since an agent can be any entity that acts, it is not rigidly defined and can take on different instances. However, it does carry identity as each agent is distinct from another, and it does not inherit identity but rather supplies its own identity conditions. Agents are unifying as they refer to a specific entity that performs an action, and they are independent as their existence does not depend on another specific entity."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal	"]
'Apple' is a sortal term that refers to a specific type of fruit. It is Rigid (+R) as the concept of an apple does not change over time or context. It carries its own identity conditions (+I) and does not inherit them from any other term. It is unifying as instances of apples form a discrete and cohesive category. It is independent (-D) as an apple can exist on its own without requiring another specific entity."	
