term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	-O	+U	-D	Sortal	"The term ""LivingBeing"" refers to any organism that is alive. This includes all plants, animals, fungi, protists, archaea, and bacteria. The concept of a living being is fundamental and essential to all instances that fall under this category. It provides a unifying principle that distinguishes living entities from non-living ones. The identity of a living being is intrinsic and does not depend on other entities. However, the concept of ""LivingBeing"" does not supply a new way to identify instances; rather, it is a broad category that encompasses various specific types of living organisms."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	+R	+I	-O	+U	-D	Sortal	"The term ""SocialEntity"" refers to any entity that participates in social structures or interactions. This is a broad category that can include individuals, groups, organizations, and other social constructs. The rigidity of ""SocialEntity"" is positive because all instances of this term must always be social entities throughout their existence. It carries identity because social entities can be uniquely identified within a social context. However, it does not supply its own identity criteria but rather inherits them from more specific types of social entities. The unity is positive because a social entity is considered a whole within the social context. It is independent because the existence of a social entity does not necessarily depend on the existence of another specific entity."	
Location	http://example.org/guarino-messy#Location	+R	+I	-O	+U	-D	Sortal	"The term ""Location"" refers to a specific place or position. It is a fundamental concept that can be used to identify and distinguish different entities based on their spatial coordinates. Locations are essential for many other concepts and can exist independently. They do not provide a new way of identifying instances but are crucial for the identification of many other entities."	
Fruit	http://example.org/guarino-messy#Fruit	+R	-I	-O	+U	-D	Category	"The term ""Fruit"" refers to the seed-bearing structure in flowering plants formed from the ovary after flowering. It is a biological category that encompasses a wide variety of specific types of fruits, such as apples, oranges, and bananas. The term is rigid because all instances of fruit must have the essential properties of being a seed-bearing structure. It does not provide a unique identity for each instance but rather categorizes a wide range of specific fruits. The term does not supply its own identity criteria but rather relies on more specific types of fruits for identification. It is unifying because it refers to a distinct biological structure. It is independent because the existence of a fruit does not depend on the existence of another specific entity."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	+O	+U	-D	Sortal	"The term ""Vertebrate"" refers to animals that possess a vertebral column or spine. This property is essential for all instances of vertebrates throughout their existence, making it rigid. Vertebrates can be identified as distinct individuals based on their genetic makeup and physical characteristics, indicating that they carry identity. The concept of ""Vertebrate"" provides a new way to identify instances, as it is a fundamental biological classification. Vertebrates are unified wholes, as they are discrete organisms. The existence of a vertebrate does not depend on the existence of another specific entity."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	+R	+I	+O	+U	-D	Sortal	"A caterpillar is a distinct life stage of a butterfly or moth. It has a specific biological identity and is a whole organism. The term ""caterpillar"" is rigid because all instances of caterpillars are necessarily caterpillars throughout their existence as caterpillars. It carries its own identity because it is a distinct biological entity. It is unifying because it refers to a whole organism. It is independent because its existence does not depend on the existence of another specific entity."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal	"The term ""Person"" is a fundamental concept in many ontologies and represents a human being. It is a rigid concept because all instances of ""Person"" are persons throughout their entire existence. It carries identity because each person can be uniquely identified, typically by attributes such as DNA or unique identifiers like social security numbers. ""Person"" supplies its own identity criteria, as it is a basic sortal that provides a primary way of identifying individuals. It is unifying because it refers to discrete, whole entities. It is independent because the existence of a person does not depend on the existence of any other specific entity."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	+R	-I	-O	+U	+D	Role	A `LegalAgent` is an entity that acts on behalf of another entity in legal matters. This term is rigid because an entity that is a legal agent must always be one, as this role is essential to its existence as a legal agent. It does not carry its own identity but rather derives it from the entity it represents. It does not supply its own identity criteria but relies on the identity of the entity it represents. It is unifying because it refers to a specific role that is distinct and whole in its own right. It is dependent because it requires the existence of another entity (the principal) to act on behalf of.	
Entity	http://example.org/guarino-messy#Entity	-R	-I	-O	-U	-D	Category	"The term ""Entity"" is a fundamental concept in ontology that refers to anything that can be perceived, conceived, or imagined. It is a broad and abstract term that does not provide specific criteria for identification or unity. It is not rigid because it can apply to a wide range of things that may or may not exist independently. It does not carry identity on its own because it is too general to provide a unique identifier. It does not supply its own identity criteria because it is a superordinate concept. It is non-unifying because it does not define a specific 'whole'. It is independent because it does not require the existence of another specific entity."	
Organization	http://example.org/guarino-messy#Organization	+R	+I	+O	+U	-D	Sortal	"An ""Organization"" is a structured social unit designed for a specific purpose. It is rigid because all instances of an organization must have a structured form and purpose throughout their existence. It carries identity because organizations can be uniquely identified by their name, registration number, or other unique identifiers. It supplies its own identity because the concept of an organization provides a unique way to identify instances independent of other concepts. It is unifying because an organization is a discrete whole with clear boundaries. It is independent because the existence of an organization does not necessarily depend on the existence of another specific entity."	
Agent	http://example.org/guarino-messy#Agent	+R	+I	+O	+U	-D	Sortal	"The term ""Agent"" refers to an entity that can perform actions or cause changes. In ontological terms, an agent is typically considered a sortal that can be identified and tracked over time. Agents are rigid in the sense that they must always be agents to exist as such. They carry their own identity, as each agent is distinct from others. Agents are unifying entities, as they represent discrete, whole individuals. They are independent in the sense that their existence does not depend on the existence of other specific entities."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal	"The term ""Apple"" refers to a specific type of fruit. It is a rigid concept because all instances of ""Apple"" are apples throughout their existence. It carries identity because each apple can be uniquely identified. It supplies its own identity because the concept of ""Apple"" provides a distinct way to identify instances. It is unifying because an apple is a discrete whole. It is independent because the existence of an apple does not depend on the existence of another specific entity."	
