term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	+O	+U	-D	Sortal	"""LivingBeing"" refers to an individual that exhibits characteristics of life, such as growth, reproduction, responsiveness to stimuli, and metabolism. This concept is broad enough to encompass various taxonomic groups but retains a core identity condition that defines living entities. As a sortal concept, ""LivingBeing"" is rigid (+R) because any entity that ever was or could have been a LivingBeing is essentially a LivingBeing. It carries its own identity condition (+I). Since LivingBeings are inherently complex entities with an integrated existence, they exhibit unity (+U). Finally, they can exist independently of other entities (-D)."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	-R	+I	-O	+U	+D	Role	"""SocialEntity"" is a term that broadly refers to groups or collectives that function as social units, such as families, teams, corporations, etc. It is a higher-level category that does not specify any rigid essential features in all possible worlds but rather describes a role or a type of organization in social contexts. This suggests non-rigidity. While it carries an identity condition (the instances are distinguished by their social roles and functions), it does not supply its own unique identity condition but inherits it from its instances. Social entities are usually seen as unifying wholes (e.g., the whole group) rather than aggregates (e.g., the sum of individual members). They do depend on their members and social structures for existence."	
Location	http://example.org/guarino-messy#Location	-R	+I	-O	-U	-D	Role	"""Location"" is a term describing a place or position of an entity. In different contexts, the exact place an entity occupies can change, but the general property of being located somewhere remains essential. However, ""Location"" itself does not specify an inherent identity; instead, it refers to where an entity is situated. It is not a rigid property because specific locations can be occupied by multiple distinct entities. Moreover, different entities can occupy the same location independently. Unity is negative since a location is not a complete or intrinsic whole itself but rather a part or aspect of an entity. Dependence is negative as a location can exist independently without needing to rely on an entity to define it."	
Fruit	http://example.org/guarino-messy#Fruit	+R	+I	+O	+U	-D	Sortal	"""Fruit"" is a sortal term that encompasses a biological kind of plant products that can be eaten and are generally sweet and nutritious. As a biological sortal, it is essential to all instances across possible worlds, which makes it Rigid (+R). It carries its own Identity Condition (IC) based on its biological and ecological criteria, so it supplies its own Identity (+O +I). Fruit instances are typically seen as intrinsic wholes (+U), and they can exist independently of other fruit instances, indicating independence (-D)."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	+O	+U	-D	Sortal	"""Vertebrate"" is a sortal term that refers to animals with a segmented backbone. All vertebrates share this fundamental characteristic across all possible worlds, making the term +R (rigid). It clearly carries its own identity condition, as something remains a vertebrate if it retains its backboned nature. Thus, it is +I (carries identity). Since the concept of a vertebrate applies to the whole animal, instances supply their own identity condition (+O). Vertebrates are generally intrinsic wholes, suggesting +U (unity). Furthermore, vertebrates exist independently as distinct biological kinds without needing other things to exist in order to be what they are."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	-R	+I	-O	+U	-D	Role	"""Caterpillar"" refers to a specific stage in the life cycle of a butterfly and related species. It is essential that an organism be a caterpillar during a certain period to fully exemplify its kind. However, the category itself is not rigid in the sense that it does not apply to all instances in all possible worlds; the identity condition is supplied by the broader ontological category, such as insect, rather than having its own unique identity condition. While the caterpillar is an intrinsic whole, the term itself is more appropriately classified as a Role due to its functional significance in the life stages of these organisms."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal (Natural Kind)	"""Person"" is a sortal term that denotes individuals who possess certain human characteristics like consciousness, the capacity to reason, and the ability to engage in social activities. A person's identity is tied to these traits and is preserved through different aspects of their life (adult, child, etc.), indicating it carries its own identity condition (+I). Since the concept of a person is rigid, it is +R. Each individual person is considered an intrinsic whole, maintaining unity (+U). They also depend on various external factors (such as the environment and other individuals) for their well-being and existence, but this does not affect their fundamental independence as persons, thus they are -D."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	-R	+I	-O	+U	-D	Role	"""LegalAgent"" is a concept that refers to any entity that can perform acts in a legal context with authority or power. Unlike the natural kind ""Agent,"" which is rigid across all worlds, ""LegalAgent"" is more flexible and depends on contextual and legal definitions. Such entities do not always possess the capacity to act or be an agent, but when they do, they are classified legally as agents. The term ""LegalAgent"" thus inherits its identity from the broader concept of being an agent, without supplying a unique identity condition, making it non-rigid but carrying identity. Legal agents typically function as individual entities that are self-contained and independent within legal frameworks, contributing to both unity and independence."	
Entity	http://example.org/guarino-messy#Entity	-R	-I	-O	-U	-D	Sortal and Role	"""Entity"" is a very general term used to denote any thing that exists, which includes both sortsals and roles. Given its generality, it does not carry any specific identity condition on its own (+I), and thus does not supply its own identity condition (-O). The term itself is non-rigid (-R) because it applies broadly without specifying a particular identity condition. Entities can be either unifying or non-unifying depending on the type (a concrete entity could be seen as a unifying whole, whereas a role would be a non-unifying concept). Entities do not require reliance on other entities for their existence (-D)."	
Organization	http://example.org/guarino-messy#Organization	~R	+I	-O	+U	-D	Sortal	"""Organization"" refers to a structured group of people brought together for a common purpose. Unlike a Sortal like a butterfly or a person, an organization is a dynamic entity that can persist over time even if its exact members change. This suggests it is Non-Rigid (~R) because the specific composition might change without ceasing to be that organization. It carries an identity condition (+I) based on the structure and function rather than individual members. It does not supply its own identity conditions (-O), as identity is based on functional roles and collective structure. It tends to maintain Unity (+U) in the sense that it has a cohesive structure despite potential changes. Organizations can persist independently (-D) without direct dependence on specific individuals for their overall existence."	
Agent	http://example.org/guarino-messy#Agent	-R	+I	-O	+U	-D	Role	"""Agent"" is a term denoting an entity capable of intentional action or agency, which can apply to various types of entities like humans, animals, machines, etc. While the concept of 'agent' is not rigid across all possible worlds because it depends on context, it still carries a global identity condition derived from its functional role. Agents are typically seen as unifying wholes but can depend on their surroundings or support systems to function."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal	"""Apple"" is a sortal term referring to a particular type of fruit. Apples have intrinsic properties that define them (shape, texture, composition), making them rigid (~R). They carry their own Identity Condition based on these intrinsic properties (+I). The intrinsic properties give the apple its own identity (+O). Apples are intrinsic wholes as they consist of parts that function and work together seamlessly (+U). Apples are not dependent on other entities for their basic existence; however, their growth and maintenance rely on a specific environment and support from the plant they grow on (-D)."	
