term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	-O	+U	-D	Sortal (Natural Kind)	"""LivingBeing"" refers to entities that are alive, possessing characteristics such as metabolism, growth, and reproduction. This term is rigid because being alive is an essential property for all instances of living beings in all possible worlds. It carries an identity condition (+I) because being a living being involves specific biological criteria. However, it does not supply its own unique identity condition (-O) as the identity is inherited from more specific biological kinds (e.g., plants, animals). Instances of living beings are intrinsic wholes (+U), and they are independent (-D) as they do not intrinsically depend on other entities to exist, though they have biological dependencies on their environment."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	-R	+I	-O	+U	+D	Role	"""SocialEntity"" refers to entities that exist within a social context, such as organizations, groups, or institutions. The term is not rigid because an entity can exist without being a social entity in some contexts (e.g., a person can exist without being part of any social entity). It carries identity criteria inherited from its instances (e.g., a specific organization has its own identity), but it does not supply its own unique identity condition. Instances of social entities are typically unified wholes, and they often depend on the interactions and relationships within a social structure to exist."	
Location	http://example.org/guarino-messy#Location	-R	-I	-O	-U	+D	Mixin	"""Location"" refers to a spatial position or place. It is not essential for an entity to have a specific location, as entities can change locations or exist without a definite location. Therefore, ""Location"" is non-rigid (-R). It does not carry an identity condition on its own (-I), nor does it supply its own identity condition (-O). Locations are not intrinsic wholes but rather points or regions in space (-U). Locations are dependent (+D) as they are defined relative to other entities or spatial frameworks."	
Fruit	http://example.org/guarino-messy#Fruit	-R	-I	-O	+U	-D	Category	"""Fruit"" is a term that refers to a category of plant products that contain seeds. It is not essential to all instances in all possible worlds (e.g., a tomato can be a fruit in one context but a vegetable in another). Therefore, it is non-rigid. The term ""fruit"" does not carry an identity condition on its own; it is a category that can apply to many different kinds of plants. It does not supply its own identity condition. Instances of fruits are typically unified wholes, and fruits do not fundamentally depend on external entities for their existence (though they may depend on plants to grow)."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	+O	+U	-D	Sortal (Natural Kind)	"""Vertebrate"" refers to a biological category of animals characterized by the presence of a vertebral column or spine. This property is essential to all instances of vertebrates in all possible worlds where they exist as such, making it rigid (+R). The term carries an identity condition (+I) based on biological criteria (presence of a vertebral column), and it supplies its own identity condition (+O). Instances are intrinsic wholes (+U), and vertebrates are independent entities (-D) that don't intrinsically depend on other individuals to exist, though they have biological dependencies on their environment."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	~R	+I	-O	+U	-D	Phase	"""Caterpillar"" refers to the larval stage of butterflies and moths. It is a phase of a butterfly's life cycle, and an entity can be a caterpillar at one time and transform into a butterfly at another time. Therefore, it is anti-rigid (~R). As a phase, it inherits the identity condition from the sortal ""Butterfly"" (+I), but does not supply its own identity condition (-O). Caterpillars are intrinsic wholes (+U) and are independent entities (-D) that do not depend on other entities to exist."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal	"""Person"" is a fundamental sortal term that refers to human beings. It is rigid because being a person is an essential property of all instances in all possible worlds. It carries identity criteria based on biological and psychological continuity. It supplies its own identity condition, as the concept of a person is distinct and provides a unique identity criterion. Instances of persons are unified wholes, with intrinsic psychological and biological unity. Persons are independent entities that do not intrinsically depend on other individuals to exist, though they may depend on their environment for survival."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	~R	+I	-O	+U	+D	Role	"""LegalAgent"" refers to an entity that acts on behalf of another in a legal context. This is a role that entities can play, but it is not essential to their existence. For example, a person can be a legal agent in one context but not in another. Therefore, it is anti-rigid (~R). The identity of a legal agent is derived from the entity playing the role, so it carries identity (+I) but does not supply its own identity condition (-O). Legal agents are unified entities (+U) because they act as single, coherent agents in legal contexts. However, they are dependent (+D) because their existence as legal agents relies on the legal framework and the entities they represent."	
Entity	http://example.org/guarino-messy#Entity	-R	-I	-O	-U	-D	Top-Level Category	"""Entity"" is a very general term that refers to anything that exists, whether concrete or abstract. It is not rigid because not all instances of things that exist are necessarily entities in all possible worlds (e.g., a particular instance of a thought or idea might not exist in all possible worlds). It does not carry an identity condition because it is too broad a category to provide specific criteria for identity. It does not supply its own identity condition because it is a top-level category that encompasses all other categories. It is not unifying because entities can be anything from concrete objects to abstract concepts, and they do not necessarily form intrinsic wholes. It is independent because entities, by definition, exist on their own."	
Organization	http://example.org/guarino-messy#Organization	~R	+I	-O	+U	+D	Role	"""Organization"" refers to a structured social entity designed for a specific purpose. It is a role-like term because an entity can be an organization in some contexts but not in others (e.g., a group of people can form an organization, but the same group might not be an organization in another context). Therefore, it is anti-rigid (~R). It carries identity criteria (+I) but does not supply its own unique identity condition (-O) since the identity comes from the members and structure of the organization. Instances of organizations are unified wholes (+U), and organizations are dependent (+D) on their members and structure to exist."	
Agent	http://example.org/guarino-messy#Agent	~R	+I	-O	+U	-D	Role	"""Agent"" is a term that refers to entities capable of acting or performing actions. An entity can be an agent in some contexts but not in others (e.g., a person is always a person but may or may not be acting as an agent at a given time). This suggests anti-rigidity. The property carries identity criteria inherited from its instances (persons, organizations, software agents), but doesn't supply its own unique identity condition. Instances of agents are typically unified wholes, and agents don't fundamentally depend on external entities for their existence (though they may depend on something to act upon)."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal (Natural Kind)	"""Apple"" refers to a specific kind of fruit, which is a biological sortal. As a sortal, it carries essential properties that define what it means to be an apple. It provides its own identity condition based on biological criteria (species membership). Instances are intrinsic wholes (complete organisms with functional unity). Apples are independent entities that don't intrinsically depend on other individuals to exist, though they have biological dependencies on their environment."	
