term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	+O	+U	-D	Sortal	"""LivingBeing"" refers to any entity that exhibits the characteristics of life, such as metabolism, growth, response to stimuli, and reproduction. It is a fundamental sortal category. Rigidity: Being a living being is essential for an entity's identity - an entity cannot cease to be alive without ceasing to be that entity. Identity: Living beings carry criteria for identifying instances over time based on biological continuity (+I). Own Identity: ""LivingBeing"" supplies its own identity condition through the principles of biological organization and persistence (+O). Unity: Living beings are integrated wholes with their parts functioning together as a unified entity (+U). Dependence: Living beings can exist independently as self-sufficient entities without intrinsic dependence on other specific entities (-D)."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	~R	+I	-O	~U	-D	Role	"A ""SocialEntity"" is a general term used to describe entities that exist within or relate to a social context, such as groups, organizations, communities, and social roles. It is often less rigid than natural kind terms, as individuals or groups can change their membership or structure without fundamentally ceasing to exist as the same entity. Since ""SocialEntity"" is more flexible and context-dependent, it is ~R (Anti-Rigid). It carries identity through established criteria such as shared norms, roles, and memberships, hence it is +I (carries identity). However, ""SocialEntity"" does not supply its own unique identity condition but rather inherits identity from the combination of roles and members, so it is -O (not supplying own IC). Social entities can be complex and diverse, but they are generally unifying in the sense that their members are bound together through shared characteristics or roles (~U). They do not intrinsically depend on other specific entities aside from their members and the social context (-D)."	
Location	http://example.org/guarino-messy#Location	-R	-I	-O	-N-U	-D	Quality/Attribute	"The term ""Location"" refers to a point or area where something is situated. It is not rigid because an object can change location without ceasing to exist. A location can also be abstract (like in mathematical contexts) which further supports its non-rigidity. For identity, it lacks distinct identity criteria as it is a state or position without inherent properties. It is not a unifying whole since a location is not a thing but a place. Locations do not intrinsically depend on other entities but can be dependent on specific situations (e.g., a meeting at a specific place)."	
Fruit	http://example.org/guarino-messy#Fruit	~R	+I	-O	-U	-D	Sortal (General)	"""Fruit"" is a generic term referring to any plant product that is sweet, edible, and contains seeds. Unlike ""Person"" which is a rigid sortal, ""Fruit"" represents a more general and flexible category. Fruits can belong to various species, and their existence does not hinge on whether they meet all aspects of the ""fruit"" concept simultaneously. They can change from being fruits to other states without losing their core identity (e.g., an apple that becomes rotten). Thus, it is anti-rigid (~R). It does carry identity (+I) as it retains continuity over time and across different contexts. However, it does not supply its own unique identity condition but inherits it from the species to which it belongs (-O). Fruits form cohesive entities but can also be seen as collections sometimes (-U). Independence: While a fruit can exist independently, it often depends on a tree or plant for its existence (-D)."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	-O	+U	-D	Sortal (Natural Kind)	"""Vertebrate"" refers to animals characterized by a backbone or spinal column. This is a sortal property that defines a biological group. It is rigid (+R) because an animal ceasing to have a backbone would cease to be a vertebrate. It also carries its own identity criteria (+I) since it is a natural kind that persists through continuous biological processes. However, vertebrates do not supply their own identity condition but inherit it from the concept of biological individuality (-O). Vertebrates form integral biological entities (+U), and they can exist independently without intrinsic dependence on other specific entities (-D)."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	~R	+I	-O	+U	-D	Role	"A ""Caterpillar"" is a larval stage of a butterfly or moth, representing a specific phase in the life cycle. Unlike a ""Person"" or ""Organism,"" which maintains continuity and identity over time, a caterpillar is not rigid because it does not have an identity that persists beyond its life stage (as it metamorphoses into a butterfly or moth). Its definition and identity are tied to its role in the life cycle and not to any continuous entity over time (-R). It carries identity via the species definition and its role (e.g., a caterpillar of a specific species), which is inherited rather than supplied independently (+I). It does not supply its own identity condition; it inherits its identity condition from the species definition (-O). Caterpillars are unifying as members of a particular species or type, forming a bounded whole (+U). They exist independently but are not dependent on other entities in an intrinsic sense (-D)."	
Person	http://example.org/guarino-messy#Person	+R	+I	-O	+U	-D	Sortal	"The term ""Person"" refers to a particular kind of sentient being characterized by attributes such as consciousness, self-awareness, and the ability to act intentionally. It is essential to the persistence of the individual through various life phases, including infancy, adulthood, old age, and death. A person retains their identity over changes in their physical state, mental state, or personal history, which is inherited from the sortal ""Person"" rather than supplied by the property ""Person"" itself (-O). People are integrated wholes, having body, mind, and soul as components that work together, which implies +U (Unifying). While being a person is a property one can acquire or lose in certain contexts, like when someone dies, a person still has their own identity as long as they live (-R). Therefore, ""Person"" is used to describe individuals who maintain their identity across time and space regardless of these changes. This property also applies to independent entities such as individuals who can exist autonomously (-D)."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	~R	+I	-O	-N/U	+D	Role	"""LegalAgent"" refers to someone who acts on behalf of others in legal matters, often within a defined capacity such as an attorney, representative, or official authority figure. This is a role that can be assumed temporarily or indefinitely by individuals. It is not essential to one's ongoing existence as a person (-R). However, it does carry identification criteria across time, such as professional qualifications, licensing, and legal records (+I). This role does not supply its own unique identity but instead is tied to broader sorts of roles and persons (+O). Legal agents are part of an organization or system and do not form inherently integrated wholes (+U). They depend on their organizational framework and the persons they represent or act for (+D)."	
Entity	http://example.org/guarino-messy#Entity	~R	+I	-O	+U	-D	Sortal (Generic)	"""Entity"" is a broad and generic term that refers to anything that exists and can be thought of or described as having a distinct existence. It is a sortal term but one that is very general, encompassing all individuals without specific limitations. The term is flexible and does not inherently refer to a specific kind or category of being."	
Organization	http://example.org/guarino-messy#Organization	+R	+I	+O	+U	-D	Sortal (Natural Kind)	"An ""Organization"" is a structured collection of people or entities bound together by shared aims, coordinated activities, and an administrative structure. Organizations can be rigid in terms of their formal definitions (e.g., a corporation, a government agency) but the specific individuals who make up the organization can vary over time, so it is not inherently rigid itself (R). The concept of an organization itself is a sortal or natural kind, meaning it has specific identity conditions based on its structure and function (+I), and it supplies its own identity condition (+O). Organizations are unifying as they consist of parts that work together towards a common goal (+U). They can also exist independently of the specific individuals involved (-D)."	
Agent	http://example.org/guarino-messy#Agent	~R	+I	-O	+U	-D	Role	"The term ""Agent"" is used to describe an entity capable of acting, choosing, and causing actions within a context. Agents can take on various forms such as people, organizations, robots, etc., and can act in different roles or capacities. Given its flexible nature, an agent can be viewed as performing duties without losing its identity as an agent (e.g., changing from being a teacher to a doctor), which suggests it is not rigidly tied to one state. Furthermore, it often refers to a role or capacity rather than an inherent characteristic, making it anti-rigid (~R). It inherits identity through the role or capacity it fulfills rather than providing its own independent identity criteria (-O). Agents can also be seen as unified wholes in their capacity to act cohesively in certain contexts (+U), and they can exist independently as entities that perform various actions (-D)."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	-O	+U	-D	Sortal	"""Apple"" is a sortal term that refers to a kind of fruit. It is a fundamental biological category that denotes organisms that grow from seeds and have certain distinguishing characteristics (such as taste, structure, and origin). Rigidity: Being an apple is essential to its existence; if an entity stops being an apple (due to decay or transformation to another state), it no longer remains the same apple, so it is +R (Rigid). Identity: Apples carry a continuous identity over time, with clear criteria for when an apple starts and ends (its life cycle), thus +I (Identity). Own Identity: While apples do carry their own identity, they inherit their identity from their biological continuity and life cycle, making it -O (No Own Identity). Unity: Apples are cohesive wholes, with clear boundaries and internal organizational structure that keeps them together, hence +U (Unifying). Dependence: Apples can exist independently without needing other specific entities to continue to be apples (-D)."	
