term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	+O	+U	-D	Sortal	'LivingBeing' is a rigid property (+R) because if an entity is a living being, it cannot cease to be a living being without ceasing to exist in the relevant sense. It carries and supplies its own identity condition (+I, +O), allowing us to distinguish one living being from another and re-identify it over time. It exhibits unity (+U) because a living being is considered an intrinsic whole with a functional/organic structure. Finally, it is independent (-D) as it does not require the existence of another specific entity to exist.	
SocialEntity	http://example.org/guarino-messy#SocialEntity	-R	+I	+O	+U	+D	Role/Dependent Entity	'SocialEntity' refers to entities that exist by social convention or agreement. These entities are typically non-rigid (-R) because they can change their nature without ceasing to exist (e.g., a company can change its legal form). They carry identity (+I) and often supply their own identity conditions (+O), as they are defined by their social roles and structures. They are typically unifying (+U) because they are seen as cohesive units (e.g., a corporation, a club). They are dependent (+D) because their existence and continued recognition depend on social practices and institutions.	
Location	http://example.org/guarino-messy#Location	-R	-I	-O	-U	+D	Mixin	'Location' is a non-rigid property (-R) because an entity can change its location without ceasing to be that entity. It does not carry its own identity (+I), as the identity of a location is typically tied to the entities or features that define it (-O). Locations are often not considered unified wholes (-U) but rather are regions or points in space. They are dependent (+D) on the entities that define or occupy them.	
Fruit	http://example.org/guarino-messy#Fruit	+R	+I	-O	+U	-D	Substantial Sortal	'Fruit' is a rigid property (+R) because if an entity is a fruit, it is essentially a fruit in all possible worlds where it exists (it cannot cease to be a fruit without ceasing to exist as that biological entity). It carries identity (+I) but typically inherits its identity conditions from a more general sortal like 'Plant Product' or 'Edible Part' rather than supplying its own (-O). It possesses Unity (+U) because fruits are discrete biological entities (wholes). It is independent (-D) as its existence does not intrinsically depend on the existence of another specific individual (unlike a role or a part).	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	-O	+U	-D	Substantial Sortal	'Vertebrate' is a rigid property (+R) because if an entity is a vertebrate, it is essentially a vertebrate in all possible worlds where it exists (it cannot cease to be a vertebrate without ceasing to exist as that biological entity). It carries identity (+I) and typically inherits its identity conditions from more general sortals like 'Animal' or 'Living Being' rather than supplying its own (-O). It possesses unity (+U) because vertebrates are discrete biological individuals (wholes). It is independent (-D) as its existence does not intrinsically depend on the existence of another specific individual.	
Caterpillar	http://example.org/guarino-messy#Caterpillar	-R	+I	-O	+U	-D	Subkind	'Caterpillar' is a non-rigid property (-R) because a caterpillar can transform into a butterfly without ceasing to be the same organism. It carries an identity condition (+I) but inherits it from the broader category of 'Insect' or 'Organism' (-O). Caterpillars are unifying wholes (+U) as they are discrete biological entities with a coherent structure. They are independent (-D) as they do not intrinsically depend on another specific entity for their existence.	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Type/Sortal	'Person' is a rigid property (+R) because being a person is essential to all instances of a person in all possible worlds. It carries and supplies its own identity condition (+I, +O), allowing for the distinction and re-identification of individuals. A person is a unified whole (+U) with a distinct and coherent structure. It is independent (-D) as a person does not intrinsically depend on the existence of another specific entity for its existence.	
LegalAgent	http://example.org/guarino-messy#LegalAgent	~R	-I	-O	-U	+D	Role	'LegalAgent' is a role that can be played by entities (typically persons or organizations) in legal contexts. It is anti-rigid (~R) because it is essential to the role that it is not essential to the underlying entity (e.g., a person can stop being a legal agent). It does not carry its own identity condition (-I) and does not supply its own identity condition (-O) because the identity is derived from the underlying entity. It is non-unifying (-U) because the role can be played by different entities at different times and does not form a single whole. It is dependent (+D) because the role of a legal agent is intrinsically tied to the legal system or context in which it operates.	
Entity	http://example.org/guarino-messy#Entity	+R	+I	+O	+U	-D	Top-Level Sortal	'Entity' is a very broad and foundational concept that can be considered rigid (+R) because it is essential to all instances of entities in all possible worlds. It carries and supplies its own identity condition (+I, +O) as it is the most general form of individuation. It is unifying (+U) because it encompasses all things that can be considered wholes. It is independent (-D) because an entity can exist without depending on another specific entity.	
Organization	http://example.org/guarino-messy#Organization	-R	+I	+O	+U	+D	Collective/Group	'Organization' is a non-rigid property (-R) because an organization can change its legal status or dissolve without the members ceasing to be the same individuals. It carries identity (+I) and supplies its own identity condition (+O), allowing us to distinguish one organization from another. It is a unifying entity (+U) because it has a structured whole with a defined membership and purpose. However, it is dependent (+D) on the existence of its members and the social context in which it operates.	
Agent	http://example.org/guarino-messy#Agent	~R	-I	-O	-U	+D	Role	'Agent' is typically a role that can be played by various entities. It is anti-rigid (~R) because being an agent is not essential to the entities that can play this role (e.g., a person can be an agent, but they can also be in other roles). It does not carry its own identity condition (-I) and does not supply its own identity condition (-O), as the identity of an agent is derived from the underlying entity (e.g., a person). It is non-unifying (-U) because the concept of an agent does not necessarily imply a whole; it can apply to parts or aspects of entities. It is dependent (+D) because an agent's role is often defined in relation to actions or other entities.	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal	'Apple' is a rigid property (+R) because if an entity is an apple, it cannot cease to be an apple without ceasing to exist as that specific fruit. It carries and supplies its own identity condition (+I, +O), allowing us to distinguish one apple from another and re-identify it over time. It exhibits unity (+U) because an apple is a discrete, whole object with a well-defined structure. Finally, it is independent (-D) as it does not require the existence of another specific entity to exist.	
