term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	-R	+I	-O	+U	-D	Sortal	"""LivingBeing"" is a broad category that encompasses all forms of life, including animals, plants, fungi, and microorganisms. It is a non-rigid term (-R) because instances of living beings can belong to various forms of life, and not every living being is required to maintain the same characteristics across all possible worlds (e.g., hypothetical creatures). It carries an identity condition (+I) as it can be defined by certain biological criteria that characterize all living beings. However, it does not supply its own identity condition (-O); the specific identities (like species or type) come from more specific categories within living beings. Living beings are considered intrinsic wholes (+U), as each organism has a defined structure that constitutes it as a separate entity. Furthermore, living beings are generally considered independent (-D) in that each organism can exist on its own without dependence on others (beyond basic biological needs)."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	-R	+I	-O	+U	+D	Role	"""SocialEntity"" refers to entities that exist within a social context, such as organizations, communities, or institutions. This term is non-rigid (-R) because social entities can change based on context and societal interpretations; for instance, the structure or role of an organization may evolve over time. It carries identity (+I) as social entities have specific identity conditions based on their functions, purposes, and recognition by society. It does not supply its own identity condition (-O), as its identity is often contingent upon societal norms and contexts rather than intrinsic characteristics. Social entities can exhibit unifying properties (+U) as they are often conceptualized as a single entity with collective goals or functions. However, social entities can also be seen as dependent on social constructs and relationships to exist (+D), as their existence is tied to social recognition and interaction."	
Location	http://example.org/guarino-messy#Location	-R	-I	-O	-U	-D	Role	"""Location"" refers to a spatial region or position that can be defined or specified. It is non-rigid (-R) because a location does not have to be the same across all possible worlds; the spatial arrangement or significance of a location can change depending on the context. It does not inherently carry an identity condition (+I) because the concept of location is dependent on external references (e.g., coordinates, context). It does not supply its own identity condition (-O); rather, it is relational and defined by its relation to other entities or contexts. Locations can be seen as non-unifying (-U) since they are often just points in space rather than consolidated wholes. Locations are generally independent (-D) as they can exist without being tied to other specific entities or objects."	
Fruit	http://example.org/guarino-messy#Fruit	+R	+I	+O	+U	-D	Sortal	"""Fruit"" is a natural kind that refers to the mature ovary of a flowering plant, typically containing seeds. It is a rigid entity (+R) as it retains its identity across all possible worlds; something must have the characteristics of fruit to be classified as such. It carries identity conditions that define what constitutes fruit based on its biological characteristics (+I). It supplies its own identity condition (+O) as the category of fruit is defined by specific botanical criteria. Fruits can be considered unifying (+U) as they constitute individual, identifiable units that maintain structural integrity. Fruits are produced by plants but are not dependent on any external entities for their existence once formed (-D)."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	+O	+U	-D	Sortal	"""Vertebrate"" is a biological classification that encompasses animals with a backbone. It is a rigid term (+R) because all instances classified as vertebrates exemplify this property across all possible worlds; an entity cannot lose its status as a vertebrate without ceasing to be what it fundamentally is. It carries identity (+I) since vertebrates share a common identity condition based on their anatomical characteristics (such as having a vertebral column). Additionally, it supplies its own identity condition (+O) based on its biological criteria. Vertebrates are unifying (+U) as they represent organisms that are intrinsic biological wholes. Vertebrates are also independent (-D) as they can exist as distinct entities without relying on external properties or categories to define their existence."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	+R	+I	+O	+U	-D	Sortal	"""Caterpillar"" is a developmental stage of certain insects, particularly butterflies and moths. It is a rigid term (+R) as it identifies a specific biological organism's stage that remains consistent across possible worlds where such organisms exist. Caterpillars carry identity conditions predominantly related to the species and life stage (+I), and they supply their own identity condition based on biological criteria (e.g., being a larval form of a butterfly) (+O). Caterpillars are unifying (+U) as they represent a whole organism with integrated parts that function as a single unit. They are typically independent (-D) since a caterpillar can exist as a discrete biological entity without needing other entities to define its existence."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal	"""Person"" refers to a sentient being, typically characterized by consciousness, self-awareness, and social relationships. It is a rigid concept (+R) since any entity classified as a person is inherently a person across all possible worlds. A person carries an identity condition (+I) because the concept of personhood is defined by several characteristics, such as moral agency and legal status. Furthermore, a person supplies their own identity condition (+O), as the features defining a person are intrinsic to that individual. In terms of unity, a person is a cohesive whole, comprising a body and a mind that function together to form a full identity (+U). As a person, one typically has the capacity for independent existence, thus is not dependent on another entity in the same sense (-D)."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	-R	+I	-O	+U	+D	Role	"""LegalAgent"" refers to an entity that has the capacity to act within the legal system, such as individuals or organizations recognized by law. It is not essential for an entity to be a legal agent in all possible worlds; for instance, a person without legal capacity (children, certain incapacitated individuals) cannot be considered a legal agent under those conditions. Therefore, it is non-rigid (-R). Legal agents carry identity conditions tied to legal recognition and rights (+I), but do not supply their own identity condition; their status as a legal agent is dependent on societal and legal frameworks (-O). Legal agents are unifying (+U) because instances of legal agents are treated as coherent entities in the legal context. They are also dependent (+D) as their identity and capacity to act are inherently tied to legal systems and norms."	
Entity	http://example.org/guarino-messy#Entity	+R	+I	-O	-U	-D	Mixin	"""Entity"" is a broad ontological term that refers to anything that exists or can be conceived to exist. It is considered a rigid category (+R) because something that qualifies as an entity remains an entity in all possible worlds - its essence is defined by its being. It carries identity (+I) as entities have identity conditions that define them within ontological frameworks. However, it does not supply its own identity condition (-O) because ""entity"" is a general term that does not detail specific criteria; it encompasses many types of entities. The concept of an entity does not imply an intrinsic unity (+U) since entities may exist as distinct, non-unifying instances (e.g., a chair and a table are both entities but do not form a unified whole). Entities can exist independently (-D) and do not require a specific relation or context to be considered entities."	
Organization	http://example.org/guarino-messy#Organization	-R	+I	-O	+U	+D	Role	"""Organization"" is a structured group of people working together towards a common goal. It is non-rigid (-R) because an organization can vary in structure, purpose, and membership, and it does not need to exist in all possible worlds exactly as it is defined. The concept of an organization does have identity conditions related to its members and structure (+I), but it does not inherently supply its own identity condition without reference to its constituents (-O). Organizations are often seen as aggregates of members and do not have to be considered unifying wholes, especially if they can exist in various forms (+U, but potentially lean towards -U). Organizations are dependent on their members and context to exist (+D)."	
Agent	http://example.org/guarino-messy#Agent	-R	+I	-O	+U	-D	Role	"""Agent"" refers to an entity that performs actions or has the capacity to act. It is a non-rigid concept (-R) since the same entity can be considered an agent in some contexts (e.g., a person acting) and not in others (e.g., an object is not always an agent). It does carry identity (+I), as agents have clear criteria based on capabilities, actions, or roles. However, it does not supply its own identity condition (-O) since the identity is context-dependent, relying on the agent's actions or situational roles. Agents are not strictly defined wholes in the same way that individual entities are; they often can be part of interactions and larger systems (+U). Agents also are typically independent (-D), as they have the capacity to exist and act alone without requiring other entities to define their existence."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal	"""Apple"" is a natural kind representing the fruit produced by apple trees, which exists independently of specific contexts. It is a rigid entity (+R) because an instance must be an apple in all possible worlds where it exists. Apples carry identity conditions based on botanical characteristics, such as their structure and origin (#I). They supply their own identity condition (+O) because the criteria defining an apple are inherent to being an apple itself. Apples are unifying (+U) as they represent intrinsic wholes with defined physical features (the fruit itself). Lastly, apples are independent (-D), meaning they do not require other entities for their existence; they exist as distinct objects."	
