term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	+O	+U	-D	Sortal	"""LivingBeing"" is a natural kind that includes all entities capable of metabolism, growth, reaction to stimuli, and reproduction. It is rigid (+R) because these biological functions are essential and universal for all living beings. The term ""LivingBeing"" carries its own identity condition (+I) based on these specific functionalities, which make it distinguishable from non-living things. Additionally, being a living being supplies its own identity condition (+O), as these characteristics constitute what it means to be a living being itself. Living beings have unity (+U) since they form intrinsic wholes; each living entity has parts that are interconnected in such a way that the whole is greater than the sum of its parts. While living beings generally need certain conditions to exist (like nutrients, water, oxygen), they do not depend on other entities in an intrinsic manner, making them independent (-D)."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	-R	+I	-O	~U	+D	Mixin	"""SocialEntity"" is a broader term that refers to any social group composed of individuals who share a common characteristic. It is not rigid (-R) as different social entities may vary widely in their composition and form from one world to another while still remaining the same kind. This property carries identity (+I) but does not supply its own identity condition (-O); instead, its identity condition is inherited from the individuals that compose it. Social entities are collections of individuals rather than intrinsic wholes (+U). Since a social entity can exist through the aggregation of individuals, it requires other entities (individuals) as part of its existence, making it dependent (-D)."	
Location	http://example.org/guarino-messy#Location	-R	+I	-O	+U	-D	Sortal	"""Location"" is a property that indicates the spatial position or site of an entity. It is not rigid (-R) because an object can be located in different places at different times. It can also refer to a place itself, which may change over time or disappear, making it not rigid in the same sense as a sortal. The property can carry identity (+I) as a specific location may have unique characteristics that distinguish it from other locations. However, the property itself does not supply its own identity condition; rather, identity is inherited from the object at a particular place (+O). Locations are usually unifying (+U) because they provide a context in which objects are situated. Finally, the concept of a location does not intrinsically depend on anything else to exist except for the physical space it occupies (-D)."	
Fruit	http://example.org/guarino-messy#Fruit	+R	+I	+O	+U	-D	Sortal	"""Fruit"" is a natural kind or sortal concept referring to any edible substance derived from a plant that contains seeds. It is rigid (+R) because if something is a fruit, it remains a fruit in all possible worlds. Fruits carry their own identity (+I) and supply their own global identity condition based on biological and botanical criteria (e.g., it must be derived from a plant part that typically grows on a tree). Fruits are unifying (+U) as they form intrinsic wholes with identifiable structures and functions within plants. They are also independent (-D) as fruits can exist alone as part of their plant's reproduction process."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	+O	+U	-D	Sortal	"""Vertebrate"" is a natural kind that refers to animals with a backbone. Being a vertebrate is essential to all instances across all possible worlds; an organism can either have a backbone or not, and if it has a backbone, it is necessarily a vertebrate (rigid). As a biological kind, it carries identity (+I) based on its structural characteristic. Vertebrates supply their own identity condition (+O) as the presence of a backbone is sufficient to identify them as vertebrates. Vertebrates are intrinsic wholes with unifying characteristics such as integrated physiological systems (+U). They do not intrinsically depend on other entities beyond their basic biological composition (-D)."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	+R	+I	+O	+U	-D	Sortal	"""Caterpillar"" is a term that refers to a specific life stage of insects, particularly within the Lepidoptera order (butterflies and moths). As a natural kind, it is rigid (+R) because the properties and characteristics that make an organism a caterpillar are the same in all possible worlds where it can exist. It carries its own identity condition based on these characteristics, such as larval stage, soft body, and feeding habits (often herbivorous), which distinguish caterpillars from other insects (e.g., +O). The caterpillar can be considered an intrinsic whole with unity (+U), as it forms a complete life stage of an insect with distinct biological properties. While a caterpillar may not intrinsically depend on other entities for its existence (minus -D in a broad sense), it does require certain conditions for its development and survival, such as access to food and a suitable environment."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal	"""Person"" is a natural kind that represents a human being. It is a rigid concept because a person is the same individual in all possible worlds where they exist. As a natural kind, a person has its own identity condition based on biological and genetic criteria. The identity of a person is not supplied by any other entity; rather, it is an intrinsic whole with a unified identity throughout its lifespan. Persons do not intrinsically depend on other entities for their existence, though they may be dependent on others for various aspects of their material constitution and welfare."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	-R	+I	-O	+U	+D	Role	"""LegalAgent"" is a role that an entity may play within a legal system. It is not rigid (-R) because an entity can act as a legal agent under certain circumstances but not in others without changing its nature. It carries identity (+I) because the concept of who can be considered a legal agent includes specific conditions such as having the capacity, authority, and knowledge to engage in legal transactions. However, it does not supply its own identity condition; rather, it inherits identity from the overall identity of the entity that can play this role (-O). Legal agents have unity (+U) because they can be intrinsic parts of larger entities such as corporations or individuals, forming a part of their roles in various contexts. Lastly, being a legal agent is dependent on other entities such as law firms, courts, or legal systems (+D)."	
Entity	http://example.org/guarino-messy#Entity	+R	+I	+O	+U	-D	Sortal	"""Entity"" is a very general meta-level term used to denote abstract or concrete objects, without specifying any particular nature or class of things. It is rigid (+R) in the sense that if something qualifies as an entity in one possible world, it will qualify as an entity in all other possible worlds. It carries identity (+I) as entities are understood to have an inherent nature that distinguishes them from anything else. The concept of an entity may supply its own identity condition (+O), suggesting that being an entity is an intrinsic quality that defines identity. Entities can be seen as unifying (+U) since they are considered as wholes rather than mere collections or aggregations. Finally, the nature of an entity as a general term implies independence (-D) since there exists a vast array of entities with distinct identities and properties."	
Organization	http://example.org/guarino-messy#Organization	-R	+I	-O	+U	-D	Sortal	"""Organization"" is a general concept that refers to a structured group of people with a common purpose. It is a sortal concept, meaning that it denotes individuals that have definite boundaries and are recognizable entities within their domain. However, unlike natural kinds like ""Animal,"" organizations can form and dissolve, and reconstitute themselves in different ways while still maintaining their identity. Therefore, ""organization"" is non-rigid (-R). It does carry an identity condition, but this condition is often supplied by broader social constructs or legal frameworks rather than the concept itself itself (hence, -O). Organizations typically consist of multiple independent members or components, but the organization itself as an entity possesses unity (+U) since it is a structured whole that maintains its identity despite its parts changing over time or the organization adapting. Lastly, an organization does not exist independently of its members and the broader socio-political environment, making it dependent (-D)."	
Agent	http://example.org/guarino-messy#Agent	-R	+I	-O	+U	-D	Role	"""Agent"" is a general term used to denote something that acts, is responsible, or causes effects, often with intention. In many contexts, ""agent"" refers to a person, but it can also refer to entities like corporations, animals, or even certain artificial systems. However, when we consider the strict definition of ""Agent"" as it pertains to ontological rigidity, we find that it is non-rigid (-R) because there are contexts where beings without agency (e.g., objects) can act within certain frameworks. Agents can carry a sense of identity based on their actions and behaviors, thus +I. Since ""Agent"" does not supply a unique or intrinsic identity but rather depends on other properties to determine its identity such as being a person, corporation, etc., it is -O. Agents are typically unifying entities as they form a whole with integrated capabilities and intentions, hence +U. Agents, while having intrinsic qualities or roles, do not intrinsically depend on anything beyond what is necessary for their existence, which is -D."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal	"""Apple"" is a natural kind representing a specific type of fruit, typically belonging to the Malus domestica species. It is essential to all its instances in all possible worlds where it exists, thus making it rigid (+R). The property carries its own identity condition, which includes defining characteristics such as its fruit-bearing nature, taste, size, and texture. Therefore, it inherits an identity (+I) and supplies its own identity condition (+O). Apples form an intrinsic whole, having distinct physical structures and boundaries (unifying +U), and they can exist independently of other apples or external objects (independent -D)."	
