term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	+O	+U	-D	Sortal	"The term ""LivingBeing"" refers to any entity that exhibits the characteristics of life, such as growth, reproduction, responsiveness to stimuli, and metabolism. 

- **Rigidity**: ""LivingBeing"" is a rigid property because being a living being is an essential characteristic that cannot change without the entity ceasing to be what it is. For example, a tree cannot cease to be a living being and still remain a tree.
- **Identity**: ""LivingBeing"" carries an identity condition because we can distinguish and track individual living beings over time. Each living being has a unique set of properties that allow us to identify it.
- **Own Identity**: ""LivingBeing"" provides its own identity condition, as the identity of a living being is intrinsic to its being a living being and does not depend on inheriting it from a parent.
- **Unity**: ""LivingBeing"" is a unifying entity because each instance of a living being is a single, coherent whole with a common unifying relation (e.g., a tree, an animal, a plant).
- **Dependence**: ""LivingBeing"" is independent because a living being does not require another specific entity to exist. It can exist on its own."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	~R	+I	-O	~U	+D	Role	"The term ""SocialEntity"" refers to entities that exist within a social context. To determine its meta-properties, we need to consider the following:

1. **Rigidity (R)**: A SocialEntity is not rigid because the property of being a social entity is not essential to an instance in all possible worlds. For example, a person can exist without being part of a specific social entity.
2. **Identity (I)**: SocialEntities typically carry an identity condition (IC) because they can be distinguished from one another and tracked over time. For example, a specific club or organization can be identified and followed over time.
3. **Own Identity (O)**: SocialEntities do not provide their own identity conditions; they inherit them from the individuals or groups that constitute them.
4. **Unity (U)**: SocialEntities often consist of multiple individuals or parts, but they do not necessarily form a single, unified whole with a common unifying relation. They are often collections or aggregates.
5. **Dependence (D)**: SocialEntities are dependent on the individuals or groups that constitute them. They cannot exist without these constituent parts.

Given these properties, the term ""SocialEntity"" fits the profile of a Role, as it is non-rigid, carries identity, does not provide its own identity, and is dependent on other entities."	
Location	http://example.org/guarino-messy#Location	-R	+I	-O	+U	+D	Role	"""Location"" refers to a place or position in space. It does not have a fixed essence that must remain the same across all possible worlds, making it non-rigid. Locations can be identified and distinguished from one another, hence they carry an identity. However, the identity of a location is not intrinsic to the location itself but is often derived from the context or the entities that occupy it. Locations are typically single, unified places, so they can be considered to have unity. Locations are inherently dependent on the physical world or the entities that define them."	
Fruit	http://example.org/guarino-messy#Fruit	+R	+I	+O	+U	-D	Sortal	"The term ""Fruit"" refers to a category of edible plant products that are generally sweet or tart and contain seeds. 

1. **Rigidity**: Being a fruit is essential to the identity of a specific type of fruit (e.g., an apple is always a fruit). However, individual fruits can exist in different states (e.g., ripe, unripe, cooked) without ceasing to be fruits. Therefore, the rigidity of ""Fruit"" is +R (Rigid).

2. **Identity**: Fruits have distinct identity conditions that allow us to distinguish one fruit from another and track them over time (e.g., an apple can be identified as the same apple from the tree to the table). Thus, ""Fruit"" is +I (carries identity).

3. **Own Identity**: Fruits provide their own identity conditions; they are not defined by inheriting identity from a more general category. For example, an apple is identifiable as an apple without needing to reference a broader category like ""plant."" Therefore, ""Fruit"" is +O (provides own identity).

4. **Unity**: Individual fruits are single wholes with a common unifying structure (e.g., a single apple, a single banana). This implies that fruits have topological unity. Thus, ""Fruit"" is +U (Unifying).

5. **Dependence**: Fruits do not require the existence of another specific entity to be fruits. They can exist independently. Therefore, ""Fruit"" is -D (Independent)."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	+O	+U	-D	Sortal	"The term ""Vertebrate"" refers to a biological classification that includes animals with a vertebral column. 

1. **Rigidity (R)**: Being a vertebrate is an essential property for members of this class. An animal that is a vertebrate cannot cease to be a vertebrate without ceasing to exist as that particular animal. This suggests +R.
2. **Identity (I)**: Vertebrates can be distinguished from one another based on their unique biological and physical characteristics, which persist over time. This indicates +I.
3. **Own Identity (O)**: The identity of a vertebrate is intrinsic to the individual and is not derived from a more general class. Therefore, this supports +O.
4. **Unity (U)**: Each vertebrate is a single, unified organism with a coherent structure and function. This aligns with +U.
5. **Dependence (D)**: Vertebrates do not depend on another specific entity for their existence. They are independent biological entities. This suggests -D.
6. **Classification**: Given the meta-properties, ""Vertebrate"" is best classified as a **Sortal**."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	~R	+I	-O	+U	-D	Phase	"The term ""Caterpillar"" refers to the larval stage of a butterfly or moth. 
- **Rigidity**: Being a caterpillar is a phase in the life cycle of a butterfly or moth, and it is not essential to the entity's nature in all possible worlds. Therefore, it is classified as ~R (Anti-Rigid).
- **Identity**: Caterpillars do carry an identity condition, as we can distinguish one caterpillar from another and track it over time during its larval stage. Thus, it is +I.
- **Own Identity**: The identity of a caterpillar is not its own but is inherited from the overall identity of the individual butterfly or moth. Therefore, it is -O.
- **Unity**: Caterpillars are single, unified organisms, even though they undergo significant changes during their life cycle. Thus, they are +U.
- **Dependence**: Caterpillars do not depend on another specific entity for their existence; they are independent organisms. Therefore, they are -D.
- **Classification**: Given the meta-properties, ""Caterpillar"" can be classified as a Phase."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal	"The term ""Person"" is a fundamental concept in ontology. It is +R (Rigid) because being a person is an essential property that does not change across possible worlds. It is +I (provides identity) because it has a clear Identity Condition (IC) that allows us to distinguish and track individuals over time. It is also +O (supplies own IC) because the identity of a person is intrinsic and not derived from another entity. A person has +U (Unity) because it is a single, unified entity. Finally, it is -D (Independent) because a person does not depend on another specific entity for its existence."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	~R	+I	-O	-U	+D	Role	"The term ""LegalAgent"" refers to an entity that acts on behalf of another in a legal context. To determine its meta-properties, we consider the following:

1. **Rigidity**: ""LegalAgent"" is not a rigid property because being a legal agent is not an essential characteristic that must hold in all possible worlds. An individual can act as a legal agent in one context but not in another. Therefore, it is anti-rigid (~R).

2. **Identity**: ""LegalAgent"" carries an identity condition (+I) because we can distinguish different legal agents and track them over time based on their specific legal responsibilities and actions.

3. **Own Identity**: ""LegalAgent"" does not provide its own identity condition (-O) because the identity of a legal agent is derived from the individual or entity that is acting as the agent. The identity of the legal agent is not independent of the underlying individual or entity.

4. **Unity**: ""LegalAgent"" does not imply a single, unified entity (+U) because a legal agent can be a person, a corporation, or any other entity capable of acting legally. Therefore, it lacks a common unifying relation and is classified as non-unifying (-U).

5. **Dependence**: ""LegalAgent"" is dependent (+D) because the existence of a legal agent is contingent upon the existence of a legal context or a principal for whom the agent acts. Without a legal context or principal, the role of a legal agent does not exist.

Based on these meta-properties, ""LegalAgent"" is classified as a Role."	
Entity	http://example.org/guarino-messy#Entity	+R	+I	+O	-U	-D	Sortal	"The term ""Entity"" is a very broad and foundational concept in ontological frameworks. It is generally considered to be one of the most fundamental categories, encompassing anything that can be said to exist. Given its broad and essential nature:

1. **Rigidity (R)**: ""Entity"" is a rigid concept because any instance of an entity, by definition, must be an entity in all possible worlds. It is an essential property of existence.
2. **Identity (I)**: ""Entity"" carries an identity condition because it allows us to distinguish one entity from another and track them over time.
3. **Own Identity (O)**: ""Entity"" provides its own identity condition, as it is a fundamental concept that does not inherit its identity from a more specific category.
4. **Unity (U)**: ""Entity"" does not imply a specific wholeness or structure, as it can apply to both simple and complex entities. However, it is not explicitly a collection or aggregate, so it is neutral in terms of unity.
5. **Dependence (D)**: ""Entity"" is independent, as it does not require the existence of another specific entity to be an entity."	
Organization	http://example.org/guarino-messy#Organization	+R	+I	+O	+U	-D	Sortal	"The term ""Organization"" can be analyzed as follows:

1. **Rigidity**: An ""Organization"" is generally considered a rigid entity. The essence of being an organization (a structured group with a common purpose) is essential to its existence. Therefore, an instance of an organization must be an organization in all possible worlds where it exists.
2. **Identity**: An ""Organization"" carries an identity condition (IC) that allows us to distinguish one organization from another and track it over time. Each organization has a unique set of characteristics, such as name, legal status, and members.
3. **Own Identity**: An ""Organization"" provides its own IC. The identity of an organization is not derived from another entity but is intrinsic to the organization itself.
4. **Unity**: An ""Organization"" is a single, unified entity with a common purpose and structure. It has topological unity, meaning that it is a whole with parts that are integrated and function together.
5. **Dependence**: An ""Organization"" is independent. It does not require the existence of another specific entity to exist. While organizations may have dependencies on other entities (e.g., members, legal frameworks), these dependencies do not make the organization dependent in the sense of OntoClean."	
Agent	http://example.org/guarino-messy#Agent	~R	+I	-O	-U	+D	Role	"The term ""Agent"" is quite broad and can be applied to various entities that have the capacity to act. However, in formal ontology, ""Agent"" typically refers to an entity that is capable of performing actions and has some level of autonomy. 

1. **Rigidity**: ""Agent"" is not a rigid property because an entity can gain or lose the capacity to act (e.g., a person becoming an agent when they start a job, or a machine becoming an agent when it is activated). Therefore, it is not essential to an entity in all possible worlds.
2. **Identity**: ""Agent"" carries an identity condition because we can distinguish and track different agents over time (e.g., different people or machines performing actions).
3. **Own Identity**: ""Agent"" does not provide its own identity condition; it inherits identity from the entities that instantiate it (e.g., a specific person or machine). Therefore, it is not +O.
4. **Unity**: ""Agent"" does not imply a specific topological unity. It can be instantiated by various entities, and these entities can be disparate (e.g., a person, a machine, a software program).
5. **Dependence**: ""Agent"" is often dependent on other entities for its instantiation. For example, a person can be an agent in the context of a specific role or job, which depends on the existence of that role or job."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal	"The term ""Apple"" refers to a fruit, which is a tangible object with a well-defined identity and essence. 

1. **Rigidity**: An apple is a rigid property because it is essential to every instance of an apple. If something is an apple, it must always be an apple in all possible worlds. Thus, it is +R.
2. **Identity**: An apple has a clear identity condition (IC) that allows us to distinguish one apple from another and track it over time. Thus, it is +I.
3. **Own Identity**: The property ""Apple"" provides its own IC, as the identity of an apple is intrinsic to the apple itself. Thus, it is +O.
4. **Unity**: An apple is a single, unified whole. Each instance of an apple is a single, coherent object. Thus, it is +U.
5. **Dependence**: An apple is an independent entity; it does not require the existence of another specific entity to be an apple. Thus, it is -D.
6. **Classification**: Given the meta-properties, ""Apple"" is classified as a **Sortal**."	
