term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	-O	+U	-D	Sortal (Rigid, carries identity)	"rigidity: ]
""LivingBeing"" is a rigid property. A living being is an organism that exhibits certain characteristics such as growth, metabolism, responsiveness to stimuli, and reproduction. These characteristics are essential to the identity of a living being - it cannot lose them and remain the same entity. In all possible worlds where a living being exists, it must possess these characteristics. This rigidity is not contingent on specific contexts or usage, but rather inherent to the definition of a living being. | identity: ]
A Living Being carries an identity condition. Living beings are entities that possess biological organization, metabolism, growth, response to stimuli, and continuity of existence. Each living being is a distinct entity that can be distinguished and re-identified based on its unique biological characteristics, such as its genetic makeup, physical location, and developmental history. For example, a specific human being maintains their identity through time via biological continuity, psychological continuity, and social identity. A tree as a living being has identity through its unique genetic makeup, physical location, and growth patterns. The concept of living beings inherently requires the ability to track and distinguish individual living beings across time and situations, as we need to attribute actions, responsibilities, and capabilities to specific living beings. | own_identity: ]
The term ""LivingBeing"" is a very general category that encompasses a wide range of entities, including but not limited to, animals, plants, and some types of microorganisms. As a high-level sortal, LivingBeing does not supply its own identity condition. Instead, it inherits identity conditions from more specific sortals or properties. For example, a specific animal or plant species would supply its own identity condition based on its unique characteristics. | unity: ]
A ""Living Being"" is an entity that exhibits biological processes such as growth, metabolism, and response to stimuli. Instances of Living Being possess intrinsic unity through their functional integration around the capacity for life. Living beings have a clear internal organization that enables the maintenance of homeostasis and survival - various systems (circulatory, nervous, digestive, respiratory, etc.) form an integrated whole. The parts of a living being (cells, organs, tissues) work together in a coordinated way to sustain life. This is not an arbitrary collection but a functional whole where components are interdependent for the organism's survival and growth. Living beings exhibit mereological structure with integrated parts that collectively enable their defining characteristics of life. | dependence: ]
A Living Being is a broad category of entities that have biological processes such as growth, metabolism, and response to stimuli. Living Beings can exist as independent entities, even though they may depend on various resources (like food, water, and air) for their survival. However, these resources are not specific entities that the Living Being depends upon for its identity or existence. Instead, the Living Being is an independent entity that can exist and be identified as such regardless of the presence or absence of specific resources."	
SocialEntity	http://example.org/guarino-messy#SocialEntity	~R	+I	-O	+U	-D	Role or Phase (Anti-rigid)	"rigidity: ]
""SocialEntity"" is an anti-rigid property. An entity that is a social entity (something that interacts with other entities in a social context) is not necessarily a social entity in all possible worlds or at all times. For example, a person can be a social entity when they are interacting with others, but they can also be alone and not be a social entity. Similarly, a corporation can be a social entity when it is actively engaging with stakeholders, but it can also be dormant and not be a social entity. The property ""SocialEntity"" is contingent - it's possible for an entity to exist without being a social entity, making it not essential to the entity's identity. This contingency is fundamental to what it means to be a social entity (it's a relational role), making it anti-rigid. | identity: ]
A SocialEntity carries an identity condition. Social entities are entities that exist within social structures and can be distinguished and re-identified based on their unique social roles, relationships, and histories. Examples of social entities include corporations, governments, and organizations. Corporations, for instance, have a legal identity that persists regardless of changes in ownership or leadership. Governments have a distinct legal and political identity that continues even as individual leaders come and go. Organizations, such as universities or nonprofits, have a distinct mission, history, and membership that allows for their re-identification. Social entities can be tracked and distinguished based on their unique social characteristics and continuity. | own_identity: ]
The term ""SocialEntity"" is a broad category that encompasses various types of entities involved in social interactions and relationships. While it may carry identity (+I as given), it does not supply its own identity condition. Instead, SocialEntity is a superordinate category that inherits its identity condition from the specific types of entities it subsumes, such as Person, Organization, or Event. | unity: ]
A ""SocialEntity"" refers to an entity that exists within a social context and interacts with other entities. Instances of SocialEntity can be individuals (e.g., people, organizations), groups, or even abstract concepts (e.g., social norms, ideologies). SocialEntities exhibit unity through their functional roles and relationships within a social structure. The parts of a SocialEntity (members, roles, norms, values) are interconnected and interdependent, forming a cohesive whole. SocialEntities have clear boundaries defined by their social roles and relationships, and their unity is not arbitrary but rather derived from their social context. | dependence: ]
A SocialEntity is a type of entity that exists within social structures and relationships. SocialEntities can include individuals (like people) or collective entities (like organizations or governments). While SocialEntities may depend on other entities for their roles or functions, they do not intrinsically depend on any specific other entity for their existence. For example, a person can exist as an individual without being part of a specific organization or relationship. Similarly, an organization can exist as a legal entity without being part of a specific relationship or transaction. The capacity for social existence is an intrinsic property, not one that requires another entity to instantiate it."	
Location	http://example.org/guarino-messy#Location	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	"rigidity: ]
The property ""Location"" is not essential to the identity of an entity. An entity can exist in one location at one moment, and in another location at another moment. For example, a person can be in New York City today and in Los Angeles tomorrow. Similarly, a physical object can be in one place at one time and in another place at another time. Since an entity's location can change, the property ""Location"" is not essential to the entity's identity, making it non-rigid. | identity: ]
The term ""Location"" does not carry an identity condition. A location is a region in space or an area in the universe, and it does not have the inherent ability to maintain identity over time. We cannot distinguish one location from another based on their inherent properties, as locations do not have a continuous existence or identity. Instead, we define locations based on their spatial relationships to other objects or events. For example, we might refer to ""the location of the Eiffel Tower"" or ""the location of the Battle of Waterloo."" These locations are defined by their relationship to specific objects or events, and they do not maintain an identity independent of those referents. | own_identity: ]
The term ""Location"" does not carry identity (+I), as it is an abstract concept representing a position or area in space. It does not have its own identity condition to supply, as it is not a distinct entity with spatiotemporal continuity or material constitution. | unity: ]
The term ""Location"" does not represent a unified entity in the sense of Guarino and Welty's Unity meta-property. It is an abstract concept used to describe the position or spatial relation of an entity in the world. Locations do not have intrinsic unity as they do not possess clear mereological structures or integrated parts. Instead, they are often defined in relation to other entities, such as objects or regions. | dependence: ]
A location is a type of entity that represents a place or a region in the world. Locations can exist independently without depending on any specific other entity for their existence. While locations may have relationships with other entities (cities have countries, bodies of water have shores), they do not require any specific entity to exist. A location can exist and be identified as a specific place regardless of which other entities are present or absent in that location."	
Fruit	http://example.org/guarino-messy#Fruit	-R	-I	-O	+U	-D	Attribution (Non-rigid, no identity)	"rigidity: ]
The property ""Fruit"" is non-rigid. Fruits are the edible part of a seed-bearing plant, but the specific type of fruit can vary greatly. For example, an apple is a type of fruit, but it is not essential for an apple to be a fruit - it could be a vegetable (like a tomato) or something else entirely. Additionally, a fruit can change its properties over time - for example, a green apple can ripen and turn red. Since the property of being a fruit is not essential to all instances in all possible worlds, it is non-rigid. | identity: ]
The term ""Fruit"" in general does not carry an identity condition. Fruits are a type of food that develops from the seed-bearing structures of flowering plants. They come in various shapes, sizes, colors, and flavors. The concept of fruit does not provide clear identity conditions for individual instances. For example, two apples can look identical, but they are distinct objects with different spatial locations and unique internal properties. There is no principled way to distinguish one fruit instance from another based on their fruit-ness alone. | own_identity: ]
The term ""Fruit"" is a general category that does not supply its own identity condition. Instead, it inherits identity conditions from the specific types of fruit, such as Apple, Banana, or Orange. | unity: ]
""Fruit"" is a biological category of edible reproductive structures developed from a flower, specifically the ovary, and its surrounding structures. Instances of fruit exhibit intrinsic unity through their functional integration around the role of seed dispersal. Fruits have a clear internal organization that enables their defining characteristic - they protect and nourish seeds, ensuring their successful dispersal. The parts of a fruit (skin, flesh, seeds) work together in a coordinated way to achieve this unified function. Unlike scattered collections or mere aggregates, fruits exhibit mereological structure with integrated parts that collectively enable their defining characteristic of seed dispersal. | dependence: ]
Fruit is a general category of food that comes from specific plants and is typically edible. Fruits serve various purposes for plants, such as attracting pollinators or dispersing seeds. However, the concept of fruit as a category does not depend on any specific entity for its existence. Fruits can come from a wide variety of plants, and the existence of the fruit category is not contingent on any particular plant or entity. Therefore, fruit is an independent entity."	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	-O	+U	-D	Sortal (Rigid, carries identity)	"rigidity: ]
""Vertebrate"" is a rigid property. A vertebrate is an organism that has a backbone made of vertebrae. This feature is essential to all instances of vertebrates, meaning that any organism that is a vertebrate must have a backbone in all possible worlds and at all times. The property of being a vertebrate is an inherent part of the organism's identity, making it rigid. | identity: ]
A Vertebrate carries an identity condition. Vertebrates are a taxonomic group of animals characterized by the presence of a vertebral column. Each vertebrate is a distinct biological organism with continuous physical and biological identity throughout its existence. We can distinguish one vertebrate from another through various means: their specific genetic makeup, physical location in space-time, and their continuous biological development. Vertebrates have a complex organization of tissues and organs, and their development from embryo to adult is well-defined. We can re-identify the same vertebrate over time by tracking its physical continuity and unique characteristics. This makes ""Vertebrate"" a sortal that provides identity conditions for its instances. | own_identity: ]
The term ""Vertebrate"" is a biological category that refers to organisms with a backbone. As a natural kind, Vertebrate does not supply its own identity condition. Instead, it inherits its identity condition from more fundamental sortals, such as Organism or LivingThing. The identity of a vertebrate is determined by the same criteria that identify any organism or living thing - spatiotemporal continuity, material constitution, etc. | unity: ]
A ""Vertebrate"" is a biological class of organisms characterized by the presence of a vertebral column. This anatomical feature provides structural support and protection to the central nervous system, enabling complex body plans and advanced behaviors. Vertebrates exhibit unity as intrinsic wholes with clear mereological structure. Their parts (skeletal system, nervous system, circulatory system, digestive system, etc.) are functionally integrated and interdependent, forming a unified organism. The mereological structure of vertebrates is not arbitrary but reflects their evolutionary development and biological organization. | dependence: ]
A Vertebrate is a type of animal characterized by the presence of a backbone or vertebral column. Vertebrates include a wide range of species, from fish to birds to mammals. While vertebrates may depend on various environmental factors for their survival and development, they do not intrinsically depend on any specific other entity for their existence as vertebrates. Each vertebrate species has its unique characteristics and can be identified and defined independently of other species or entities. For example, a fish is a vertebrate regardless of the specific water environment it lives in, and a bird is a vertebrate regardless of the specific food sources it relies on."	
Caterpillar	http://example.org/guarino-messy#Caterpillar	-R	+I	-O	+U	-D	Category or Mixin (Non-rigid)	"rigidity: ]
""Caterpillar"" is a non-rigid property. A caterpillar is the larval stage of certain insects, and an organism can change from a caterpillar to a butterfly (or other adult stage) through metamorphosis. During the caterpillar stage, the organism is not essentially a caterpillar - it can gain or lose the caterpillar property while continuing to exist as the same individual. For example, a caterpillar can transform into a butterfly, or it may die before metamorphosis occurs. Therefore, the property ""Caterpillar"" is contingent and non-rigid. | identity: ]
A Caterpillar carries an identity condition. A caterpillar is a distinct biological organism with continuous physical and biological identity throughout its existence. We can distinguish one caterpillar from another through various means: their specific genetic makeup, physical location in space-time, individual body structure and markings, and their continuous biological development from egg to adult stage. Despite the transformation into a butterfly, there is spatio-temporal continuity - the same organism persists through these life stages. We can re-identify the same caterpillar over time by tracking its physical continuity and unique characteristics. This makes ""Caterpillar"" a sortal that provides identity conditions for its instances. | own_identity: ]
The term ""Caterpillar"" refers to the larval stage of a butterfly. As a biological entity, it carries identity (+I as given). However, its identity condition is not supplied by ""Caterpillar"" itself but rather inherited from the more fundamental sortal ""Butterfly"" (or ""Organism""). A caterpillar is identified as a distinct entity based on its spatiotemporal continuity and biological properties, which are shared with other organisms. Therefore, ""Caterpillar"" does not supply its own identity condition. | unity: ]
A Caterpillar is an organism that undergoes metamorphosis to become a butterfly. It is a biological entity with a clear mereological structure, meaning it is an intrinsic whole with integrated parts. The caterpillar's body consists of a head, thorax, and abdomen, each with specific functions. Its legs, antennae, and digestive system are also integrated parts. The caterpillar's unity is not arbitrary; its parts have specific spatial relationships and cannot be rearranged while maintaining the entity. The caterpillar's unity is intrinsic to its nature as a living being, not merely external or conventional. | dependence: ]
A caterpillar is the larval stage of an insect, specifically an insect in the order Lepidoptera (moths and butterflies). While a caterpillar interacts with its environment (it eats to grow and survive), it does not intrinsically depend on any specific other entity for its existence as a caterpillar. Once it undergoes metamorphosis, it transforms into a butterfly, which is an independent entity. However, during the caterpillar stage, it is still a dependent organism in the sense that it relies on its food source for growth and survival. But its dependence is not an intrinsic property of its identity as a caterpillar; it is a property of its stage in the life cycle. Therefore, a caterpillar is not an inherently dependent entity but rather a developing organism that will eventually become an independent one."	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal (Rigid, supplies identity)	"rigidity: ]
""Person"" is a rigid property. A person is an entity that has the property of being a rational and conscious being, capable of making decisions and acting upon them. This property is essential to all instances of a person in all possible worlds. A person cannot lose their personhood and become something else while continuing to exist as the same individual. This is distinct from roles or properties that a person may have, such as being a student or being tall, which can change over time. | identity: ]
A Person carries an identity condition. Humans are biological organisms with continuous physical and psychological identity throughout their lives. We can distinguish one person from another through various means: their unique genetic makeup, physical location in space-time, and their continuous psychological development. We can re-identify the same person over time by tracking their physical and psychological continuity. This makes ""Person"" a sortal that provides identity conditions for its instances. | own_identity: ]
The term ""Person"" is a fundamental sortal that carries identity (+I as given) and supplies its own identity condition. A person is an individual being that has a unique biological identity, consciousness, and the ability to act and make decisions. These characteristics provide the basis for a person's identity, which is not inherited from a more general property. | unity: ]
A person is a biological organism with a highly integrated physical and mental structure. It consists of interdependent parts (brain, nervous system, senses, muscles, bones, organs) that work together as a functional whole. The parts have specific spatial relationships and cannot be arbitrarily rearranged while maintaining the entity. A person exhibits clear mereological structure - removing or significantly altering any major component destroys or fundamentally changes the entity. The integration is intrinsic to the organism's nature as a living being, not merely external or conventional. Each person instance constitutes a unified whole with boundaries defined by its biological and psychological organization. | dependence: ]
A person is an autonomous entity capable of making decisions and acting upon the world. They do not depend on any specific other entity for their existence as a person. While they may interact with and depend on various things, such as food, water, shelter, or relationships, these are not essential to their identity as a person. A person can exist and be identified as such regardless of their current interactions or relationships."	
LegalAgent	http://example.org/guarino-messy#LegalAgent	~R	+I	-O	+U	-D	Role or Phase (Anti-rigid)	"rigidity: ]
""LegalAgent"" is an anti-rigid property. An entity that is a legal agent (something that has the capacity to enter into legal relations or obligations) is not necessarily a legal agent in all possible worlds or at all times. For example, a person may have the capacity to enter into legal relations at one point in time but lose that capacity due to incapacitation or death. Similarly, a corporation may have the capacity to enter into legal relations at one point in time but may dissolve or lose its legal status. The property ""LegalAgent"" is contingent - it's possible for an entity to exist without being a legal agent, making it not essential to the entity's identity. This contingency is fundamental to what it means to be a legal agent, making it anti-rigid. | identity: ]
A LegalAgent carries an identity condition. Legal entities, such as corporations or governments, have a distinct identity that persists over time. This identity is established through legal recognition and is maintained through various means, such as a unique legal identity number, a registered name, or a charter. Legal entities can be distinguished from one another based on their unique legal identity, and they can be re-identified over time through records and documentation. This makes ""LegalAgent"" a sortal that provides identity conditions for its instances. | own_identity: ]
The term ""LegalAgent"" is a specialized type of Agent, and as such, it does not supply its own identity condition. LegalAgents inherit their identity conditions from the more fundamental sortal of Agent. | unity: ]
A ""LegalAgent"" refers to an entity (human, organization, or software) that can participate in legal proceedings and be held accountable for actions or obligations. Instances of LegalAgent exhibit unity through their functional integration around the capacity for legal representation and responsibility. Legal agents have a clear internal organization that enables them to engage in legal processes - they possess the ability to understand and comply with laws, make legal decisions, and be subject to legal consequences. The parts of a legal agent (legal departments, lawyers, court records, contracts, etc.) work together in a coordinated way to achieve unified legal representation and accountability. This is not an arbitrary collection but a functional whole where components are interdependent for the agent's capacity to engage in legal processes. | dependence: ]
A LegalAgent is an organizational entity recognized by law as having certain rights and responsibilities. LegalAgents can include corporations, partnerships, and government entities. They can exist and function independently of specific individuals or other entities, although they may interact with them. For example, a corporation can exist and continue to operate even if all of its current employees leave or if its CEO changes. Similarly, a government entity can exist and function regardless of the specific individuals who hold political office. LegalAgents have their own legal identity and can enter into contracts, own property, and be sued or sue others. This makes them independent entities in the ontological sense."	
Entity	http://example.org/guarino-messy#Entity	-R	+I	-O	"The unity value for ""Entity"" is undefined without further specification."	-D	Category or Mixin (Non-rigid)	"rigidity: ]
""Entity"" is a general concept that can encompass a wide range of things, from physical objects to abstract concepts. Entities can exist in various forms and contexts, and their properties can change over time or across different possible worlds. As such, the property of being an entity is not essential to all instances, making it non-rigid. | identity: ]
An Entity in general carries an identity condition. Entities are the fundamental building blocks of the world, and they can be distinguished and re-identified based on their unique properties and characteristics. Whether we're talking about physical objects, abstract concepts, or other types of entities, each instance maintains its identity throughout its existence. For example, a physical object like a rock has identity through its spatio-temporal continuity, while an abstract concept like ""justice"" has identity through the shared meaning and understanding of the term. The ability to distinguish and re-identify entities is crucial for making sense of the world and attributing properties and relationships to them. | own_identity: ]
The term ""Entity"" is a very general concept that can encompass a wide range of things, from physical objects to abstract concepts. As such, it does not have a specific identity condition of its own to supply. Instead, it serves as a superordinate category under which various types of entities can be classified and given their own identity conditions. | unity: ]
""Entity"" is a broad ontological concept that can refer to any object, concept, or substance. The unity of an entity depends on its specific nature. Some entities, like agents or butterflies, have intrinsic unity due to their functional or biological organization. Others, like numbers or properties, may not have a clear mereological structure and are considered non-unifying or anti-unifying. | dependence: ]
An Entity is a broad concept that can refer to any object, concept, or being. Entities can exist as independent or dependent based on their specific nature. However, in general, an entity is considered independent if it can exist on its own without requiring another specific entity for its existence. For example, a physical object like a rock or a book is an independent entity because it can exist without depending on any other specific entity. Similarly, a concept like ""red"" or ""triangle"" is an independent entity because it can exist in the abstract without requiring any specific instance or entity to instantiate it."	
Organization	http://example.org/guarino-messy#Organization	~R	+I	+O	+U	-D	Role or Phase (Anti-rigid)	"rigidity: ]
""Organization"" is an anti-rigid property. An organization is a social entity that is formed by a group of individuals coming together to achieve a common goal. The property of being an organization is not essential to the individuals that make it up - individuals can join or leave an organization, and an organization can change its goals or structure. Organizations can also merge, split, or dissolve, leading to new organizations or the cessation of old ones. This contingency is fundamental to what it means to be an organization - it's a functional role that can change over time. | identity: ]
An Organization carries an identity condition. Organizations are social entities that can perform actions, make decisions, and have a distinct existence separate from their individual members. Organizations have identity through their legal status, membership, or institutional continuity. For example, a corporation maintains its identity over time despite changes in its membership or leadership. We can distinguish one organization from another through various means: their legal charter, unique mission statement, or the specific individuals and resources they control. Organizations can be re-identified over time by tracking their continuity in these aspects. | own_identity: ]
The term ""Organization"" is an abstract concept that refers to a structured group of people or entities. Organizations have their own identity conditions, as they are distinct entities with their own purpose, goals, and internal structure. Organizations can be identified and distinguished from one another based on their unique characteristics, such as their mission statements, membership, and governance structures. Since the entity ""Organization"" itself provides the criteria for distinguishing one organization from another, it supplies its own identity condition. | unity: ]
An ""Organization"" is a social construct that can be analyzed from an ontological perspective as an entity capable of performing actions, making decisions, or exerting influence. Organizations possess unity through their functional integration around the capacity for collective agency. While they may not have a physical form like biological agents or apples, they have a clear internal organization that enables goal-directed behavior - decision-making processes, communication channels, and action-execution capabilities form an integrated whole. The parts of an organization (departments, teams, individuals) work together in a coordinated way to achieve unified goals. This is not an arbitrary collection but a functional whole where components are interdependent for the organization's capacity to act. Organizations exhibit mereological structure with integrated parts that collectively enable their defining characteristic of agency. | dependence: ]
An Organization is a social entity that is formed to achieve a specific goal or set of goals. Organizations can exist as independent entities, even if they interact with and depend on various other entities, such as employees, customers, or suppliers. However, the existence of an organization does not inherently depend on any specific other entity. Organizations can continue to exist even if individual employees leave or if certain customers or suppliers are no longer present. The identity and existence of an organization are not determined by any specific other entity but rather by its purpose and structure."	
Agent	http://example.org/guarino-messy#Agent	~R	+I	-O	+U	-D	Role or Phase (Anti-rigid)	"rigidity: ]
""Agent"" is an anti-rigid property. An entity that is an agent (something that can act, perform actions, or have agency) is not necessarily an agent in all possible worlds or at all times. For example, a person is an agent when they are conscious and capable of acting, but the same person may lose agency temporarily (e.g., during unconsciousness, severe illness) or permanently (e.g., death) while potentially still existing as an entity. Similarly, in AI contexts, a software system may be an agent when it has certain capabilities but can lose that status if those capabilities are removed. The property ""Agent"" is contingent - it's possible for an entity to exist without being an agent, making it not essential to the entity's identity. This contingency is fundamental to what it means to be an agent (it's a functional role), making it anti-rigid. | identity: ]
An Agent carries an identity condition. Agents are entities that can perform actions, make decisions, or cause effects. Whether we're talking about human agents, software agents, organizational agents, or other types of agents, each agent can be distinguished from other agents and re-identified over time. For example, a specific person (human agent) maintains their identity through time via biological continuity, psychological continuity, or social identity. A software agent has identity through its unique instantiation, code, or process ID. An organization as an agent has identity through its legal status, membership, or institutional continuity. The concept of agency inherently requires the ability to track and distinguish individual agents across time and situations, as we need to attribute actions, responsibilities, and capabilities to specific agents. | own_identity: ]
The term ""Agent"" carries identity (+I as given), but it does not supply its own identity condition. Agents are entities that perform actions or have the capacity to act, but their identity is derived from more fundamental sortals, such as Person, Organization, or Animal. | unity: ]
An ""Agent"" in ontological terms refers to an entity capable of performing actions, making decisions, or exerting influence. Instances of Agent (whether human agents, software agents, or organizational agents) possess intrinsic unity through their functional integration around the capacity for agency. An agent has a clear internal organization that enables goal-directed behavior - cognitive/computational processes, decision-making mechanisms, and action-execution capabilities form an integrated whole. The parts of an agent (whether biological systems in humans, code modules in software, or organizational units) work together in a coordinated way to achieve unified agency. This is not an arbitrary collection but a functional whole where components are interdependent for the agent's capacity to act. Unlike scattered collections or mere aggregates, agents exhibit mereological structure with integrated parts that collectively enable their defining characteristic of agency. | dependence: ]
An Agent is an entity that has the capacity to act, make decisions, and exercise autonomy. Agents can exist as independent entities, regardless of their relationships or interactions with other entities. They do not intrinsically depend on any specific other entity for their existence."	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal (Rigid, supplies identity)	"rigidity: ]
The term ""Apple"" refers to a specific type of fruit that grows on the Apple tree. Apples are characterized by their sweet taste, firm texture, and round shape. The property of being an apple is not contingent on any specific color or other non-essential features. Instead, it is determined by the fruit's inherent characteristics, which are essential to its identity. In all possible worlds where an apple exists, it must be an apple. Therefore, Apple is a Rigid (+R) property. | identity: ]
An Apple carries an identity condition. Apples are physical objects with spatio-temporal continuity. Each apple can be distinguished from other apples based on its unique physical characteristics, such as size, shape, texture, and color. We can re-identify the same apple over time by tracking its physical continuity and unique characteristics. | own_identity: ]
The term ""Apple"" is a common type of fruit and carries identity (+I as given). Apples are physical objects with distinct spatiotemporal continuity and material constitution, making them suitable for individual identification. As a fundamental sortal, Apple supplies its own identity condition. | unity: ]
An ""Apple"" is a biological organism (a fruit) with a highly integrated physical structure. It consists of interdependent parts (skin, flesh, core, seeds) that work together as a functional whole. The parts have specific spatial relationships and cannot be arbitrarily rearranged while maintaining the entity. An apple exhibits clear mereological structure - removing or significantly altering any major component destroys or fundamentally changes the entity. The integration is intrinsic to the organism's nature as a living being, not merely external or conventional. Each apple instance constitutes a unified whole with clear boundaries. | dependence: ]
An apple is a type of fruit that grows on a tree. It can exist as an independent entity, even if it doesn't have a specific association with a tree or any other entity. While apples may depend on trees for their growth and development, they do not depend on trees for their identity or existence as apples. Apples can be identified and categorized as apples regardless of whether they are currently attached to a tree or not."	
