term	uri	rigidity	identity	own_identity	unity	dependence	classification	rigidity_reasoning	identity_reasoning	own_identity_reasoning	unity_reasoning	dependence_reasoning	error
LivingBeing	http://example.org/guarino-messy#LivingBeing	+R	+I	+O	+U	-D	Sortal (Rigid, supplies identity)	LivingBeing is a rigid property because anything that is a living being is necessarily a living being in all possible worlds where it exists. An entity cannot be a living being at one time and then become a non-living being while remaining the same individual - death represents the cessation of existence of that living being, not a transition to being a non-living instance of the same entity. Like Person, which is given as an example of +R, LivingBeing represents a fundamental classification that is essential to the identity of its instances throughout their existence.	LivingBeing carries an identity condition. Each living being can be distinguished and re-identified over time through biological continuity criteria such as genetic makeup (DNA), continuous metabolic processes, and spatio-temporal continuity of the organism. A specific living being maintains its identity through growth, change, and replacement of parts while preserving its biological organization and genetic identity. For example, a particular cat or tree can be re-identified as the same individual across time despite changes in its parts or properties. This satisfies the requirement for an identity condition that allows instances to be distinguished from one another and tracked through time.	LivingBeing supplies its own identity condition based on biological continuity and organic unity. A living being maintains identity through continuous biological processes (metabolism, self-organization, homeostasis) that constitute a distinct criterion from mere physical composition. Unlike Physical Object which may rely on spatiotemporal continuity or mereological properties, LivingBeing introduces a new, biological basis for identity: the continuity of life processes and organizational patterns. This is a global identity condition that distinguishes living beings from non-living matter even when physical parts change through metabolism. Therefore, LivingBeing supplies its own IC rather than merely inheriting one from a more general property.	LivingBeing carries a unity condition (+U) because all its instances are intrinsic wholes with clear mereological structure. Living beings maintain biological unity through integrated functional systems (metabolic, reproductive, regulatory) that bind their parts together. The parts of a living being (organs, cells, tissues) are connected through biological relationships that distinguish them from the rest of the world. Whether a bacterium, plant, or animal, each living being maintains topological and functional unity throughout its existence - a liver cell is part of a specific organism and bound to other parts through biological processes. The loss of this unity (disintegration of the organism) typically results in death, demonstrating that unity is essential to being a living being. This satisfies the requirement that all instances are intrinsic wholes under some equivalence relation (biological integration).	LivingBeing is independent (-D) because instances can exist without necessarily depending on specific other entities external to themselves. While living beings may have complex ecological relationships and depend on environmental factors (oxygen, water, nutrients), these are not the kind of external notional dependence specified in the definition. A living being is not like a PARENT (which requires a CHILD) or STUDENT (which requires a SCHOOL) - it can exist as an entity without requiring the existence of some other specific entity that is not a part or constituent of itself. The definition of external dependence specifically excludes dependencies on parts (like organs) or constituents (like the body), which are the primary material requirements for a living being's existence.	
SocialEntity	http://example.org/guarino-messy#SocialEntity	+R	+I	+O	-U	-D	Sortal (Rigid, supplies identity)	SocialEntity is rigid because anything that is a social entity (such as an organization, institution, or social group) is necessarily a social entity in all possible worlds where it exists. While specific social entities can cease to exist or change their properties, if something IS a social entity, it cannot be the same entity while NOT being a social entity. This is analogous to how Person is rigid - the property is essential to the identity of its instances. An organization cannot stop being a social entity and remain the same organization, just as a person cannot stop being a person and remain the same person.	SocialEntity carries an identity condition. Social entities (organizations, institutions, social groups) have principled ways of being distinguished and re-identified over time through institutional facts, constitutive rules, and social recognition. For example, a corporation can be identified through legal registration, charter documents, and continuous institutional recognition; a university maintains identity through its charter and institutional continuity; a social club through its membership records and organizational structure. While social entities may change members, leadership, or even purposes, they maintain identity through institutional continuity and social/legal recognition. The identity criteria are supplied by the institutional and legal frameworks that constitute them, making them distinguishable and re-identifiable as the same entity across time.	SocialEntity supplies its own identity condition. As a fundamental category in the social domain, it establishes identity criteria based on social recognition, institutional registration, or collective agreement - distinct from physical or biological identity conditions. A social entity (like an organization, institution, or social group) maintains identity through social continuity and recognition rather than physical composition or biological criteria. This represents a new, domain-specific identity condition not inherited from more general properties like Physical Object or Person.	SocialEntity does not carry a common unity condition for all its instances. While some social entities may be intrinsic wholes with specific unity conditions (e.g., a legally incorporated organization unified by legal and functional relations, or a small social group unified by interaction patterns), others may lack clear mereological structure (e.g., an ethnic group, a demographic category). Since SocialEntity encompasses diverse kinds of social constructs - from tightly integrated organizations to loosely connected social categories - there is no single equivalence relation omega that establishes unity for all instances. Some instances are intrinsic wholes under their respective UCs, but others are mere aggregates or collections. This heterogeneity means SocialEntity itself does not carry unity (+U), though it's not anti-unity (~U) since some instances can be wholes. Therefore, SocialEntity is -U: it does not carry a unity condition.	SocialEntity represents entities formed through social relationships and structures (such as organizations, groups, communities). While social entities exist through the participation of individuals and may require members or participants, they are not externally dependent in the formal ontological sense. The external dependence meta-property (+D) requires that instances necessarily depend on entities that are neither parts nor constituents of them. In the case of SocialEntity, any required individuals (like members) would be considered parts or constituents of the social entity itself, not external entities. For example, an organization exists through its members, but those members are constitutive of the organization. Therefore, SocialEntity carries -D (Independent) as it does not depend on entities external to its constitution.	
Location	http://example.org/guarino-messy#Location	+R	-I	-O	-U	-D	Attribution or Quality	Location is a rigid property. Anything that is a location is necessarily a location in all possible worlds where it exists. A location cannot cease to be a location while remaining the same entity - it is part of its essential nature. For example, a particular place or spatial region is fundamentally a location; it cannot 'stop being' a location and become something else while maintaining its identity as that same spatial entity. Unlike properties such as 'being occupied' or 'being inhabited' which locations can gain or lose, the property of being a location itself is essential and necessary to all its instances.	Location does not carry an identity condition. A location is defined by spatial coordinates or relationships, but there is no principled way to determine when two locations are 'the same' location across time independent of those coordinates. If coordinates change (e.g., due to reference frame shifts, continental drift, or coordinate system changes), we cannot reidentify 'the same location' - we can only describe different spatial points. Location is more like a quality or region of space rather than a sortal that individuates entities. Unlike PERSON or PHYSICAL OBJECT which have intrinsic identity conditions, locations are identified purely by their spatial properties at a given time, making them non-sortals.	Location does not supply its own identity condition. Since the Identity analysis determined this entity is -I (does not carry identity), it cannot be +O, as supplying an identity condition (+O) requires carrying one (+I). Location is a category-like property that doesn't provide criteria for determining when one location is the same as another across time or contexts - this would need to be supplied by more specific rigid subtypes like Physical Place or Geographic Coordinate.	Location does not carry a unity condition. While specific locations (like 'Paris' or 'this room') may have spatial boundaries, the property Location itself does not impose a common equivalence relation that makes all its instances intrinsic wholes. Locations can be arbitrarily bounded regions, scattered areas (e.g., 'the parking spaces in this building'), or even discontinuous spaces (e.g., 'the territory of Hawaii'). There is no single unifying relation that binds the parts of all locations across their existence. Some locations may have conventional or functional unity (a room, a building), while others are merely arbitrary spatial designations. Therefore, Location is -U rather than ~U, as some instances may be wholes, but there is no universal unity condition for all instances of Location.	Location is independent (-D) as locations can exist without necessarily depending on other specific external entities. A location is a spatial region or place that has existence independent of what occupies it or what other entities exist. While locations may be defined relative to coordinate systems or reference frames, these are constituents or qualities of the location itself (part of how we identify/describe it), not external entities upon which the location depends. For example, a geographic location exists whether or not it contains buildings, people, or other objects. Unlike dependent properties such as Student (which requires an Educational Institution) or Parent (which requires a Child), Location does not require the necessary existence of some other non-constituent entity to instantiate the property.	
Fruit	http://example.org/guarino-messy#Fruit	-R	+I	+O	+U	-D	Category or Mixin (Non-rigid)	Fruit is non-rigid because an entity can become a fruit (when it develops and ripens on a plant) and can cease to be a fruit (when it decays or is consumed). A fruit is not necessarily a fruit in all possible worlds - the same matter could exist as a flower, or as decomposed organic matter. Additionally, the entity that becomes a fruit (e.g., an ovary of a flower) exists before becoming a fruit and continues to exist (in some form) after ceasing to be a fruit. This is a phase-like property that applies contingently to biological entities during a specific stage of their existence.	Fruit carries an identity condition. Each individual fruit (e.g., a specific apple, orange, or banana) can be distinguished and re-identified through spatio-temporal continuity as a discrete physical object. A particular fruit maintains its identity over time through its material composition and spatial location, even as it undergoes changes like ripening. We can meaningfully ask 'Is this the same apple I saw yesterday?' and answer based on tracking the physical object through space and time. While Fruit may inherit its IC from more general properties like Physical Object or Biological Organism, it nonetheless carries this identity condition, making it +I.	Fruit supplies its own identity condition as a biological entity. A fruit has a distinct identity based on its developmental origin (mature ovary of a flowering plant), its genetic constitution, and its spatiotemporal continuity as a discrete biological structure. The identity condition 'having the same developmental origin from the same flower/ovary and maintaining spatiotemporal continuity' is specific to FRUIT and is not merely inherited from a more general property. While it may share some mereological aspects with general physical objects, the botanical/biological nature of what makes a fruit identifiable and reidentifiable over time (its origin, development, and biological structure) constitutes its own identity criterion. This is analogous to how PERSON supplies its own IC distinct from general PHYSICAL OBJECT - FRUIT supplies an IC grounded in its biological nature rather than merely inheriting a physical object's IC.	A fruit is an intrinsic whole with a clear mereological structure. Each fruit instance (an apple, an orange, etc.) has integrated parts (skin, flesh, seeds, core) bound together by biological and topological unity. The parts of a fruit are unified through organic connections forming a functional biological entity - the mature ovary of a flowering plant. A fruit maintains this unity condition throughout its existence as a fruit; removing parts (like taking a bite) either creates a new configuration or destroys the fruit's wholeness. The parts are not arbitrary but necessarily connected through the fruit's biological structure, satisfying the condition that all parts are bound by an equivalence relation (biological/topological connection) to all other parts and nothing else.	Fruit instances are independent entities that do not intrinsically depend on other entities for their existence. Once a fruit exists as a distinct physical object (after developing on a plant), it can exist independently - it is a complete, self-standing entity. While fruits originate from plants and may have historical/causal dependencies (they came from a plant), they do not have an ongoing existential dependence on other entities. A detached apple, orange, or berry exists as a fruit regardless of whether the parent plant still exists or any other specific entity exists. This is unlike PARENT which cannot exist without a CHILD, or STUDENT which cannot exist without an educational institution.	
Vertebrate	http://example.org/guarino-messy#Vertebrate	+R	+I	-O	+U	-D	Sortal (Rigid, carries identity)	Vertebrate is a rigid property because it is an essential biological characteristic that necessarily holds for all its instances across all possible worlds. An entity that is a vertebrate (possessing a backbone/spinal column) cannot cease to be a vertebrate while remaining the same individual - it is a fundamental structural feature that defines the entity's biological nature. Unlike contingent properties such as being a student or being red, having a vertebral column is not something an organism can gain or lose while maintaining its identity. Therefore, if x is an instance of Vertebrate, it must be an instance of Vertebrate in every possible world where x exists.	Vertebrate is a biological classification that carries an identity condition. As a natural kind denoting organisms with a backbone/spinal column, instances of Vertebrate can be distinguished and re-identified through biological criteria such as genetic makeup (DNA sequences), physical continuity of the organism over time, and anatomical structure. Like other biological kinds (e.g., PERSON, ANIMAL), Vertebrate inherits or carries identity conditions that allow us to track individual vertebrates through time and distinguish one vertebrate from another. The property supports answers to questions like 'Is this the same vertebrate I observed yesterday?' through spatio-temporal continuity and biological identity criteria.	Vertebrate does not supply its own identity condition. As a biological kind, it inherits its identity condition from more general properties like Organism or Animal. The presence of a backbone is a structural feature that characterizes vertebrates, but the identity condition for what makes a particular vertebrate the same individual over time (e.g., through growth, cell replacement) comes from the more fundamental notion of being a living organism. Vertebrate specializes or restricts the domain, but the global identity condition for individuating organisms is supplied by a more general sortal property.	Vertebrate carries a unity condition (+U) because all instances are intrinsic wholes with integrated parts bound by both topological and functional unity. Each vertebrate organism possesses a vertebral column (backbone) that provides structural integration, along with interconnected organ systems (nervous, circulatory, digestive, etc.) that function as a unified biological whole. The parts of a vertebrate (organs, limbs, tissues) are bound together through biological organization and functional interdependence - they cannot be arbitrarily separated while maintaining the vertebrate as a living entity. Throughout its existence, a vertebrate maintains this essential wholeness under a consistent unity condition based on biological integration and the presence of the defining spinal structure.	Vertebrate is an independent property. While vertebrate organisms may have ecological relationships with other entities (prey, predators, symbionts), individual vertebrates do not intrinsically depend on specific other entities for their existence in the ontological sense described. A vertebrate can exist as a complete entity without necessarily requiring another distinct entity (beyond its own parts and constituents). The defining characteristic - having a backbone/vertebral column - is an intrinsic structural property, not one that requires external dependence on other entities. Unlike PARENT (which requires a CHILD) or STUDENT (which requires an educational institution), being a vertebrate is determined by internal anatomical features rather than necessary relationships to external entities.	
Caterpillar	http://example.org/guarino-messy#Caterpillar	~R	+I	-O	+U	-D	Role or Phase (Anti-rigid)	Caterpillar is anti-rigid because it represents a temporary phase in the life cycle of certain insects (butterflies and moths). Every instance of Caterpillar is necessarily not always a caterpillar - it will metamorphose into a butterfly or moth. No entity can remain a caterpillar in all possible worlds while maintaining its identity as the same organism. This is a paradigmatic example of a phase property: the entity that is a caterpillar at time t1 must not be a caterpillar at some other time t2 (after metamorphosis), yet it remains the same individual organism. Therefore, being a caterpillar is contingent and temporary for all its instances.	Caterpillar carries an identity condition as it is a biological organism with clear criteria for distinguishing and re-identifying individual instances over time. Each caterpillar has a continuous spatio-temporal existence and maintains identity through its larval stage despite changes (molting, growth). As a life stage of a specific insect, it inherits identity conditions from broader biological sortals (organism, living being) that supply criteria such as genetic makeup, continuous biological processes, and spatio-temporal continuity. We can meaningfully ask 'Is this the same caterpillar I saw yesterday?' and answer based on tracking the individual organism through time and space.	Caterpillar does not supply its own identity condition. While it carries an identity condition (+I, as determined), this IC is inherited from a more general rigid property like Organism or Living Thing. A caterpillar is a life stage of a butterfly/moth organism - the same individual organism persists through metamorphosis from caterpillar to butterfly. The identity condition 'what makes this caterpillar the same caterpillar over time' is supplied by the broader biological organism it is an instance of, not by the stage-specific property Caterpillar itself. Caterpillar is anti-rigid (~R) as it represents a temporary phase, so by definition it cannot supply an IC (since +O requires +R).	A caterpillar is a biological organism with a highly integrated mereological structure. Its parts (segments, organs, tissues) are bound together by both topological continuity and functional integration as a living system. The parts work together as a unified whole to support life processes, and there is a clear principle (biological organization) that determines what is and isn't part of the caterpillar. The caterpillar maintains this unity throughout its existence as a caterpillar (before metamorphosis), making it an intrinsic whole under biological unity conditions.	A caterpillar is an independent biological entity - it is a life stage of a lepidopteran insect that can exist as a complete, self-sustaining organism. While a caterpillar depends on food sources and environmental conditions for survival (like all living things), it does not intrinsically depend on any specific other entity for its existence as a caterpillar. It is not existentially dependent on other entities in the way that, for example, a parent depends on a child, or a student depends on an educational institution. A caterpillar exists as an autonomous organism during its larval stage.	
Person	http://example.org/guarino-messy#Person	+R	+I	+O	+U	-D	Sortal (Rigid, supplies identity)	Person is a rigid property because if something is a person, it is necessarily a person in all possible worlds throughout its existence. An entity cannot cease to be a person while continuing to exist as the same individual - personhood is an essential property that cannot be lost or gained. This differs from non-rigid properties like Student or Employee, which can be acquired or lost while the person remains the same entity.	PERSON clearly carries an identity condition. Instances of PERSON can be distinguished and re-identified over time through various criteria such as DNA, fingerprints, social security numbers, or biometric data. The text explicitly uses PERSON as a canonical example of a property carrying an IC, stating 'the property PERSON can be seen as carrying an IC if relations like having-the-same-SSN or having-the-same-fingerprints are assumed to satisfy (1).' As a rigid sortal property, PERSON supplies principled ways to determine whether two person-instances at different times are the same individual, satisfying the fundamental requirement for identity conditions.	Person supplies its own identity condition. It is a rigid property that provides fundamental criteria for distinguishing one person from another across time (diachronic identity), such as having the same DNA, fingerprints, or continuous spatiotemporal trajectory. These identity conditions are not inherited from a more general property but are intrinsic to what makes a person the specific individual they are. Person is a paradigmatic example of a property that supplies (+O) rather than merely carries identity.	Person carries a unity condition (+U) as every instance is an intrinsic whole with a clear biological unity condition. The parts of a person (organs, limbs, cells) are bound together by biological, functional, and systemic integration - they form a maximal self-connected whole under topological, morphological, and functional unity. A person maintains this unified structure throughout their existence; arbitrary parts of reality cannot be considered parts of a person. The biological organism provides a clear equivalence relation (biological integration) that binds all parts together and nothing else, satisfying the requirement that all instances are intrinsic wholes under a common unity condition.	Person is an independent property. While persons may have various relationships (parent-child, employment, etc.), these are contingent social relations, not ontological dependencies. A person can exist as an instance without necessarily requiring the existence of any specific other entities external to themselves. Unlike PARENT (which requires CHILD) or STUDENT (which requires SCHOOL), being a Person does not intrinsically require the existence of any particular external entity. The existence of a person is not notionally dependent on instances of other properties that are neither parts nor constituents of that person.	
LegalAgent	http://example.org/guarino-messy#LegalAgent	+R	+I	+O	-U	-D	Sortal (Rigid, supplies identity)	LegalAgent is a rigid property because anything that is a legal agent (an entity with legal rights, duties, and the capacity to act in legal contexts) is necessarily so by its essential nature. The capacity to be a bearer of legal rights and obligations is intrinsic to what it means to be a legal agent. While specific legal statuses or roles may change (like being a defendant or plaintiff), the fundamental property of being a legal agent - having legal personality and standing - is essential across all possible worlds where that entity exists as a legal agent. Unlike roles such as 'defendant' or phases like 'minor', LegalAgent represents a foundational categorical property that entities possess necessarily, not contingently.	LegalAgent carries an identity condition. Legal agents (whether natural persons or legal entities like corporations) can be distinguished and re-identified through formal legal mechanisms such as: unique legal identifiers (SSN, tax ID, business registration numbers), official documentation (birth certificates, articles of incorporation), or legal recognition systems. The legal system fundamentally requires the ability to identify and re-identify agents for purposes of rights, obligations, contracts, and accountability. A legal agent must be trackable across time and contexts to maintain legal standing, making this a sortal property with clear identity conditions supplied by the legal framework.	LegalAgent supplies its own identity condition as it represents entities with legal standing and responsibility. The identity condition for legal agents is fundamentally tied to their legal recognition and capacity - being legally recognized as capable of holding rights, entering contracts, and bearing legal responsibilities. This is distinct from purely physical identity (Physical Object) or biological/psychological identity (Person). A legal agent's identity is established and maintained through legal frameworks - for corporations this might be registration/incorporation documents, for persons it's their legal personhood status. Since LegalAgent represents a distinct ontological category with its own basis for individuation (legal status rather than physical or biological continuity), it supplies its own identity condition.	LegalAgent does not carry a common unity condition for all its instances. While all instances are intrinsic wholes (persons have biological unity, organizations have functional/legal unity), there is no single equivalence relation ω that unifies parts across all legal agents. A person's biological parts are unified differently than a corporation's constituent members or divisions. Each subtype has its own distinct unity condition, making LegalAgent itself -U, though not ~U since instances are indeed wholes under their respective, incompatible unity conditions.	LegalAgent (an entity capable of bearing legal rights and obligations) does not intrinsically depend on other entities for its existence. While a legal agent operates within a legal system and may engage in legal relationships, the property itself does not require the necessary existence of specific external entities. A person can be a legal agent independently, and even organizations as legal agents exist as independent entities under law. The legal capacity itself is not externally dependent on other entities - it's an inherent property of the entity itself once recognized by the legal system.	
Entity	http://example.org/guarino-messy#Entity	+R	+I	+O	-U	-D	Sortal (Rigid, supplies identity)	Entity is the most general category encompassing everything that exists or can exist. If something is an entity, it cannot cease to be an entity while remaining the same thing - there is no possible world where an entity exists but is not an entity. The property of being an entity is essential and necessary to all its instances across all possible worlds. An entity cannot lose the property of being an entity without ceasing to exist entirely, making it a rigid property.	Entity is the most general sortal property in ontology - it represents anything that can be individuated and identified. By the Sortal Individuation assumption ('No entity without identity'), every domain element must instantiate some property carrying an IC. Entity, being the top-level property that subsumes all individual things, must carry an identity condition (even if only the trivial 'x=y' self-identity). While Entity itself may not supply a specific IC (+O), it carries identity (+I) because all its instances can be distinguished from one another - this is what makes them entities rather than mere predicates or properties. The fundamental nature of Entity is to represent individuable things in the domain, which inherently requires the capacity for identity.	Entity is the most general category in ontology - everything that exists is an entity. Since it is the topmost rigid property that can carry identity, it must supply its own identity condition (namely, strict numerical identity: x=y iff x and y are the same entity). There is no more general property from which it could inherit an IC, and all more specific properties (like Person, Physical Object, etc.) inherit or specialize from this foundational IC. Entity supplies the most basic, universal identity condition: being identical means being the same entity.	Entity is the most general ontological category, encompassing everything that exists or can be quantified over. Its instances include both intrinsic wholes (like Person, Car) and non-wholes (like Amount of Matter, Red Thing, scattered collections). There is no common unity condition (UC) that applies to all entities - some instances have clear mereological structure and integration, while others are mere aggregates or lack parts entirely. Since Entity does not carry a unity condition that holds for all its instances, and its instances are not uniformly non-wholes (which would make it ~U), it is properly classified as -U.	Entity, as the most fundamental and abstract concept in ontology, represents anything that can exist independently. It encompasses all possible existents including both dependent and independent things. Entity itself, as a maximally general category, does not require any other specific entity type to exist - instances of Entity can be self-sufficient existents like physical objects, substances, or any other independent particulars. While Entity's extension includes dependent entities (like students or parasites), the property Entity itself does not carry an intrinsic dependence requirement. An instance can satisfy being an Entity without necessarily requiring the existence of any other distinct entity outside itself.	
Organization	http://example.org/guarino-messy#Organization	+R	+I	+O	+U	-D	Sortal (Rigid, supplies identity)	Organization is a rigid property because anything that is an organization is necessarily an organization in all possible worlds where it exists. An organization cannot cease to be an organization and remain the same entity - if it dissolves or fundamentally transforms into something that is not an organization, it ceases to exist as that entity. While an organization may change its structure, members, or purpose, these are changes within the organization, not changes of the organization into a different kind of thing. The property of being an organization is essential to its identity as that particular entity.	Organization carries an identity condition. Organizations can be distinguished and re-identified through formal identity criteria such as legal registration numbers, tax IDs, founding documents, or official names within jurisdictions. An organization maintains identity over time despite changes in membership, location, or even purpose (e.g., a company remains the same legal entity when employees change). The identity is typically anchored in legal and institutional frameworks that provide necessary and sufficient conditions for determining whether two references point to the same organization across time and possible worlds.	Organization supplies its own identity condition. Organizations have their own global IC distinct from their constituent parts or members - typically based on criteria like legal registration, founding documents, or continuous institutional identity. An organization can persist through complete turnover of members and changes in location/assets, distinguishing it from mere collections of people or physical objects. This IC is not inherited from a more general property but is characteristic of organizations themselves as institutional entities.	Organization carries unity (+U) because its instances are intrinsic wholes with a clear unity condition based on functional and organizational integration. The parts of an organization (employees, departments, assets) are bound together by functional relationships, organizational structure, and coordinated purpose that distinguish them from arbitrary collections. An organization maintains its mereological structure through formalized roles, hierarchies, and operational procedures - employees and departments are not merely co-located but functionally integrated. This satisfies the requirement that all parts are bound by an equivalence relation (organizational membership and functional integration) throughout the organization's existence, making it an intrinsic whole rather than an arbitrary aggregate.	Organization is independent (-D). While organizations require members/people to function operationally, they do not have an intrinsic ontological dependence on any specific external entity for their existence as organizations. An organization can continue to exist with complete turnover of members, and its identity as an organization is not necessarily tied to the existence of any particular external entity. The organization itself is the primary entity, not dependent on specific other entities in the way that Student depends on Educational Institution or Parent depends on Child. Organizations have internal structure and membership, but these are parts or constituents of the organization itself, not external dependencies.	
Agent	http://example.org/guarino-messy#Agent	~R	+I	+O	-U	-D	Role or Phase (Anti-rigid)	Agent is anti-rigid because it represents a role that entities can assume and abandon. An entity (such as a person) can become an agent by performing actions or having agency, and can cease to be an agent (e.g., through death, incapacitation, or loss of autonomy) while remaining the same underlying entity. The property of being an agent is contingent and not essential to the identity of the entities that instantiate it - something can exist without being an agent, then become an agent, then cease to be an agent. This is explicitly mentioned in the provided text where AGENT~R is used as an example.	Agent carries an identity condition. Agents (whether human persons, organizations, or artificial systems) can be distinguished and re-identified over time through various criteria depending on the agent type. For human agents, identity conditions include biological markers (DNA, continuity of consciousness); for organizational agents, legal registration numbers and institutional continuity; for artificial agents, unique system identifiers and operational continuity. The property is rigid (once an agent, always an agent in terms of having agency capacity) and supplies principled ways to answer 'is this the same agent?' across time, satisfying the requirements for +I.	Agent supplies its own identity condition. As a fundamental category in ontology, Agent represents entities capable of acting, having intentions, and exercising agency. This requires a global identity criterion distinct from mere physical objects or other categories - agents must be identifiable as persistent actors across their actions and through time based on their capacity for intentional action and autonomous behavior. Agent is not inheriting its IC from a more general property; rather, it establishes the identity conditions for all entities that can act with intention. The IC for Agent would be something like 'having the same locus of intentional action and autonomous decision-making capacity' - a criterion specific to agenthood itself, not derived from a more general sortal.	Agent is a highly abstract property that subsumes entities with very different unity conditions. Individual persons are intrinsic wholes with biological/functional unity, while organizations (also agents) have different UCs based on institutional/legal relationships, and artificial agents (software, robots) may have yet different unifying structures. Since there is no single equivalence relation ω that provides a common UC for all agents, Agent does not carry unity (+U). However, it's not anti-unity (~U) because many of its instances (like persons, individual robots) are intrinsic wholes - just not under a unified condition. Therefore, Agent is -U: it does not carry a common unity condition across all instances, though individual instances may themselves be wholes.	An Agent is an independent entity. While agents may interact with and affect other entities in their environment, they do not intrinsically require the existence of any specific external entity to exist as agents. An agent's defining characteristics (autonomy, ability to act, goal-directed behavior) are internal properties that do not necessitate dependence on other entities. Unlike cases like PARENT (which requires CHILD) or STUDENT (which requires SCHOOL), an agent can exist and maintain its identity without necessarily depending on any particular external entity. The concept of agency is self-contained and does not invoke external notional dependence.	
Apple	http://example.org/guarino-messy#Apple	+R	+I	+O	+U	-D	Sortal (Rigid, supplies identity)	Apple is a rigid property because anything that is an apple is necessarily an apple in all possible worlds where it exists. An apple cannot cease to be an apple and remain the same individual - if an apple rots or is transformed into something else (like apple sauce), it is no longer the same individual apple. The property 'being an apple' is essential to all instances of Apple throughout their existence as that particular individual.	Apple carries an identity condition. Individual apples can be distinguished and re-identified over time through spatio-temporal continuity and physical characteristics. Each apple is a discrete physical object with determinate boundaries, allowing us to track the same apple across time despite changes (ripening, minor damage, etc.). Like other physical objects, apples have criteria for identity based on their spatiotemporal location and material continuity, enabling us to answer questions like 'Is this the same apple I picked yesterday?' This makes Apple a sortal property that carries an IC, even if it inherits rather than supplies that IC from more general properties like Physical Object or Fruit.	Apple supplies its own identity condition as a natural kind/biological entity. Individual apples have their own intrinsic identity criteria based on their biological continuity, physical constitution, and spatio-temporal trajectory. An apple maintains its identity through time as the same apple despite minor changes (ripening, small bruises). This is distinct from more general categories like Fruit or Physical Object - while Apple inherits some aspects from these, it supplies its own specific identity condition appropriate to apples as discrete, countable physical objects with biological integrity. The identity of 'this apple' versus 'that apple' is determined by apple-specific criteria of physical continuity and biological wholeness, not merely inherited from broader categories.	An apple is an intrinsic whole with clear topological, morphological, and functional unity. Its parts (skin, flesh, core, seeds, stem) are bound together by biological connections and organizational structure. The parts are not arbitrary - they form an integrated biological entity with definite boundaries. An apple maintains its unity condition throughout its existence as an apple; when that unity is destroyed (e.g., when cut or decomposed), it ceases to be an apple. This qualifies Apple as carrying a unity condition (+U).	An apple is a physical object (fruit) that can exist independently once it has come into being. While an apple originates from an apple tree and requires certain conditions during its formation, once it exists as a discrete entity, it does not intrinsically depend on other specific entities for its continued existence. The apple is not externally dependent on the tree, nutrients, or any other entity as these would be considered either: (1) parts/constituents of the apple itself (the matter it's made of), or (2) not necessary for the apple's existence once formed. An apple can exist as an independent physical object, distinguishable and persistent without requiring the existence of any specific external entity.	
